touchpoint_id,customer_id,region,touchpoint_date,touchpoint_type,channel,journey_stage,session_duration_min,converted,campaign
TP00032104,GM03982,North America,2024-03-17,Ad Click,Online,Advocacy,8.5,0,Referral
TP00032105,GM03982,North America,2022-06-25,App Session,In-Store,Advocacy,6.3,1,Black Friday
TP00032106,GM03982,North America,2023-10-21,Social Media,Mobile App,Awareness,0.7,0,Black Friday
TP00032107,GM03982,North America,2022-10-01,Website Visit,Online,Consideration,1.3,0,Organic
TP00032108,GM03982,North America,2022-08-18,Ad Click,In-Store,Consideration,7.4,0,Organic
TP00032109,GM03983,Europe,2023-08-16,Social Media,Online,Retention,21.1,0,Spring Sale
TP00032110,GM03983,Europe,2023-06-05,Store Visit,Call Center,Advocacy,4.4,0,Back to School
TP00032111,GM03983,Europe,2023-11-14,Ad Click,In-Store,Retention,14.6,0,Black Friday
TP00032112,GM03983,Europe,2022-04-16,App Session,Online,Awareness,22.9,0,Back to School
TP00032113,GM03983,Europe,2023-07-08,Social Media,Online,Advocacy,6.7,0,Organic
TP00032114,GM03983,Europe,2023-07-18,Website Visit,In-Store,Consideration,4.0,0,Black Friday
TP00032115,GM03983,Europe,2024-04-22,Ad Click,In-Store,Retention,11.5,0,Loyalty Push
TP00032116,GM03983,Europe,2022-01-06,Website Visit,In-Store,Retention,13.2,0,Black Friday
TP00032117,GM03984,Europe,2024-02-25,Social Media,Mobile App,Purchase,8.7,1,Spring Sale
TP00032118,GM03984,Europe,2022-07-09,Store Visit,Mobile App,Awareness,1.5,0,Organic
TP00032119,GM03984,Europe,2022-11-13,Support Call,Mobile App,Purchase,8.3,1,Referral
TP00032120,GM03984,Europe,2024-02-17,Support Call,In-Store,Purchase,0.5,0,Black Friday
TP00032121,GM03984,Europe,2022-01-05,Ad Click,In-Store,Advocacy,7.2,0,Back to School
TP00032122,GM03984,Europe,2023-05-15,Ad Click,In-Store,Purchase,6.9,0,Organic
TP00032123,GM03984,Europe,2024-03-16,App Session,Online,Retention,1.0,0,Back to School
TP00032124,GM03984,Europe,2022-04-09,Email Open,Mobile App,Consideration,3.4,0,Organic
TP00032125,GM03984,Europe,2022-03-12,Email Open,In-Store,Awareness,13.2,0,Black Friday
TP00032126,GM03985,North America,2023-11-02,Website Visit,Online,Purchase,18.2,1,Black Friday
TP00032127,GM03985,North America,2023-12-01,Store Visit,Call Center,Consideration,2.2,0,Referral
TP00032128,GM03985,North America,2024-02-23,Ad Click,Online,Consideration,4.1,0,Loyalty Push
TP00032129,GM03985,North America,2023-11-12,Website Visit,In-Store,Retention,3.4,0,Organic
TP00032130,GM03985,North America,2022-01-12,App Session,In-Store,Awareness,0.5,0,Spring Sale
TP00032131,GM03985,North America,2022-08-25,Email Open,Mobile App,Consideration,2.1,0,Spring Sale
TP00032132,GM03985,North America,2024-02-19,Social Media,Call Center,Purchase,12.4,0,Spring Sale
TP00032133,GM03985,North America,2022-08-29,Ad Click,Mobile App,Purchase,3.7,0,Black Friday
TP00032134,GM03985,North America,2022-05-03,Email Open,In-Store,Consideration,4.7,0,Black Friday
TP00032135,GM03985,North America,2023-03-06,App Session,Mobile App,Retention,5.8,0,Black Friday
TP00032136,GM03985,North America,2022-06-03,Search,Online,Awareness,10.9,0,Spring Sale
TP00032137,GM03985,North America,2023-10-21,Store Visit,Mobile App,Consideration,9.7,0,Loyalty Push
TP00032138,GM03985,North America,2024-04-23,Search,Call Center,Consideration,13.5,0,Black Friday
TP00032139,GM03986,Southeast Asia,2022-04-06,Email Open,Online,Awareness,5.6,0,Back to School
TP00032140,GM03986,Southeast Asia,2023-11-24,Store Visit,Online,Purchase,0.8,0,Black Friday
TP00032141,GM03986,Southeast Asia,2023-07-29,Ad Click,Online,Awareness,2.1,0,Black Friday
TP00032142,GM03986,Southeast Asia,2022-10-12,Store Visit,Call Center,Awareness,4.0,1,Organic
TP00032143,GM03986,Southeast Asia,2024-02-01,Website Visit,Mobile App,Consideration,4.0,0,Back to School
TP00032144,GM03986,Southeast Asia,2024-01-14,Ad Click,Online,Purchase,2.3,0,Loyalty Push
TP00032145,GM03986,Southeast Asia,2023-09-25,App Session,In-Store,Purchase,7.8,0,Spring Sale
TP00032146,GM03986,Southeast Asia,2023-12-20,Social Media,Online,Consideration,3.7,0,Loyalty Push
TP00032147,GM03986,Southeast Asia,2023-02-08,Social Media,Mobile App,Awareness,4.6,0,Black Friday
TP00032148,GM03986,Southeast Asia,2022-02-19,Email Open,Online,Awareness,16.5,0,Black Friday
TP00032149,GM03986,Southeast Asia,2023-11-22,Ad Click,Online,Purchase,0.9,0,Referral
TP00032150,GM03986,Southeast Asia,2022-01-21,Email Open,Online,Awareness,2.4,0,Black Friday
TP00032151,GM03986,Southeast Asia,2022-09-26,Social Media,Call Center,Retention,3.3,0,Organic
TP00032152,GM03986,Southeast Asia,2022-05-09,Store Visit,Mobile App,Purchase,2.9,0,Black Friday
TP00032153,GM03987,Central Asia,2022-03-19,Website Visit,In-Store,Consideration,4.8,0,Organic
TP00032154,GM03987,Central Asia,2023-03-02,Ad Click,Mobile App,Awareness,4.7,0,Black Friday
TP00032155,GM03987,Central Asia,2023-03-22,Ad Click,Online,Awareness,4.9,1,Loyalty Push
TP00032156,GM03987,Central Asia,2023-07-04,Search,Mobile App,Purchase,24.2,0,Organic
TP00032157,GM03987,Central Asia,2022-03-27,Ad Click,In-Store,Retention,5.8,0,Organic
TP00032158,GM03987,Central Asia,2023-09-16,Social Media,Online,Retention,9.6,0,Organic
TP00032159,GM03987,Central Asia,2022-10-28,Search,In-Store,Consideration,3.1,0,Organic
TP00032160,GM03988,MENA,2024-03-25,Support Call,In-Store,Consideration,2.4,0,Referral
TP00032161,GM03988,MENA,2024-01-18,Email Open,Online,Retention,8.3,1,Referral
TP00032162,GM03988,MENA,2022-06-10,App Session,Call Center,Purchase,3.4,1,Spring Sale
TP00032163,GM03988,MENA,2023-02-12,Ad Click,Mobile App,Consideration,17.3,0,Referral
TP00032164,GM03988,MENA,2023-01-20,App Session,Mobile App,Consideration,1.4,0,Black Friday
TP00032165,GM03988,MENA,2022-04-10,Website Visit,In-Store,Purchase,5.4,0,Back to School
TP00032166,GM03988,MENA,2023-07-29,Email Open,In-Store,Consideration,2.6,0,Organic
TP00032167,GM03988,MENA,2024-06-15,Website Visit,Online,Consideration,20.0,0,Black Friday
TP00032168,GM03989,Europe,2024-01-31,Website Visit,Online,Consideration,4.0,0,Spring Sale
TP00032169,GM03989,Europe,2022-04-01,Search,Mobile App,Retention,2.9,0,Referral
TP00032170,GM03989,Europe,2023-11-17,Ad Click,Mobile App,Consideration,9.0,0,Referral
TP00032171,GM03989,Europe,2022-12-01,Support Call,Mobile App,Advocacy,4.4,0,Referral
TP00032172,GM03989,Europe,2023-08-15,Search,Online,Awareness,16.9,0,Back to School
TP00032173,GM03989,Europe,2023-05-19,App Session,In-Store,Awareness,1.1,0,Referral
TP00032174,GM03989,Europe,2023-08-30,Social Media,In-Store,Purchase,5.4,0,Spring Sale
TP00032175,GM03989,Europe,2022-03-15,Search,Call Center,Consideration,3.8,0,Organic
TP00032176,GM03989,Europe,2024-01-11,Website Visit,In-Store,Consideration,0.3,0,Referral
TP00032177,GM03989,Europe,2022-10-09,Social Media,Online,Awareness,2.4,0,Spring Sale
TP00032178,GM03989,Europe,2023-03-01,App Session,Mobile App,Consideration,12.3,0,Back to School
TP00032179,GM03989,Europe,2023-01-19,Support Call,Call Center,Purchase,1.3,0,Spring Sale
TP00032180,GM03989,Europe,2023-03-30,App Session,Mobile App,Consideration,1.4,0,Spring Sale
TP00032181,GM03990,Southeast Asia,2023-03-03,Social Media,In-Store,Consideration,0.2,0,Black Friday
TP00032182,GM03990,Southeast Asia,2023-01-27,Support Call,Mobile App,Consideration,6.8,0,Loyalty Push
TP00032183,GM03990,Southeast Asia,2022-03-12,App Session,Online,Consideration,1.5,0,Organic
TP00032184,GM03990,Southeast Asia,2023-09-03,Search,Online,Consideration,6.3,0,Black Friday
TP00032185,GM03990,Southeast Asia,2023-01-04,Ad Click,Online,Retention,9.5,0,Referral
TP00032186,GM03990,Southeast Asia,2022-12-16,App Session,Call Center,Consideration,4.3,1,Referral
TP00032187,GM03990,Southeast Asia,2023-06-20,Website Visit,Mobile App,Retention,0.7,0,Back to School
TP00032188,GM03991,Central Asia,2023-01-24,Ad Click,Mobile App,Purchase,0.0,1,Loyalty Push
TP00032189,GM03991,Central Asia,2024-04-16,Email Open,In-Store,Consideration,7.2,0,Spring Sale
TP00032190,GM03991,Central Asia,2022-11-25,Support Call,Mobile App,Purchase,4.0,0,Organic
TP00032191,GM03991,Central Asia,2022-03-11,Email Open,Mobile App,Retention,1.8,0,Spring Sale
TP00032192,GM03991,Central Asia,2024-06-16,Social Media,Online,Awareness,1.3,0,Black Friday
TP00032193,GM03991,Central Asia,2022-05-09,Website Visit,Mobile App,Awareness,9.1,0,Organic
TP00032194,GM03991,Central Asia,2022-05-03,Website Visit,In-Store,Purchase,1.2,0,Black Friday
TP00032195,GM03991,Central Asia,2024-01-04,Store Visit,Online,Consideration,7.6,0,Black Friday
TP00032196,GM03991,Central Asia,2022-03-13,App Session,Online,Awareness,9.1,0,Referral
TP00032197,GM03991,Central Asia,2023-05-15,Website Visit,Mobile App,Purchase,22.5,0,Referral
TP00032198,GM03992,Europe,2023-12-03,Website Visit,In-Store,Consideration,0.9,0,Black Friday
TP00032199,GM03992,Europe,2023-11-09,Website Visit,In-Store,Advocacy,10.4,0,Back to School
TP00032200,GM03993,North America,2024-05-31,Search,Mobile App,Consideration,3.2,0,Organic
TP00032201,GM03993,North America,2023-01-23,App Session,Mobile App,Advocacy,9.0,0,Spring Sale
TP00032202,GM03993,North America,2023-05-23,Support Call,Mobile App,Advocacy,11.7,0,Referral
TP00032203,GM03993,North America,2023-08-23,Email Open,In-Store,Consideration,7.3,0,Referral
TP00032204,GM03993,North America,2022-05-06,Search,In-Store,Purchase,13.7,0,Loyalty Push
TP00032205,GM03993,North America,2024-02-07,Support Call,In-Store,Purchase,2.9,0,Spring Sale
TP00032206,GM03993,North America,2022-12-30,Store Visit,Mobile App,Awareness,6.3,0,Back to School
TP00032207,GM03993,North America,2024-03-11,App Session,Mobile App,Advocacy,6.4,0,Spring Sale
TP00032208,GM03993,North America,2023-10-09,Website Visit,Online,Consideration,5.7,0,Organic
TP00032209,GM03993,North America,2022-03-18,App Session,Mobile App,Purchase,2.2,0,Organic
TP00032210,GM03993,North America,2023-07-21,Support Call,Mobile App,Consideration,1.8,1,Organic
TP00032211,GM03993,North America,2023-04-06,Search,Mobile App,Advocacy,0.2,0,Organic
TP00032212,GM03993,North America,2024-03-22,Website Visit,Mobile App,Purchase,3.0,0,Spring Sale
TP00032213,GM03993,North America,2022-04-06,Store Visit,Online,Retention,18.5,0,Spring Sale
TP00032214,GM03994,Central Asia,2024-01-07,Support Call,Online,Purchase,2.9,0,Black Friday
TP00032215,GM03994,Central Asia,2024-04-03,App Session,In-Store,Awareness,12.1,0,Loyalty Push
TP00032216,GM03994,Central Asia,2023-06-01,App Session,In-Store,Awareness,8.7,0,Organic
TP00032217,GM03994,Central Asia,2024-03-07,Social Media,Online,Purchase,8.0,0,Organic
TP00032218,GM03995,MENA,2022-01-30,Ad Click,In-Store,Awareness,3.0,0,Back to School
TP00032219,GM03995,MENA,2024-04-25,Support Call,In-Store,Purchase,4.2,0,Loyalty Push
TP00032220,GM03995,MENA,2022-08-02,Social Media,Mobile App,Advocacy,5.7,0,Referral
TP00032221,GM03995,MENA,2024-04-25,Social Media,Online,Purchase,8.1,0,Spring Sale
TP00032222,GM03995,MENA,2022-04-08,Website Visit,Mobile App,Purchase,1.7,1,Organic
TP00032223,GM03996,MENA,2022-01-04,Search,Online,Consideration,5.6,0,Back to School
TP00032224,GM03996,MENA,2023-07-21,Support Call,In-Store,Consideration,1.3,0,Back to School
TP00032225,GM03996,MENA,2024-02-27,Website Visit,Mobile App,Consideration,12.6,0,Spring Sale
TP00032226,GM03996,MENA,2022-10-15,Search,Online,Awareness,5.3,0,Organic
TP00032227,GM03996,MENA,2022-01-23,Search,Online,Consideration,15.2,0,Black Friday
TP00032228,GM03996,MENA,2023-09-24,Store Visit,Online,Consideration,33.2,1,Spring Sale
TP00032229,GM03996,MENA,2023-02-27,Website Visit,Online,Consideration,1.6,0,Organic
TP00032230,GM03996,MENA,2024-01-09,Ad Click,Mobile App,Consideration,8.8,0,Referral
TP00032231,GM03996,MENA,2022-12-24,Ad Click,In-Store,Retention,3.1,0,Referral
TP00032232,GM03996,MENA,2023-02-15,Ad Click,In-Store,Retention,10.2,0,Spring Sale
TP00032233,GM03996,MENA,2022-11-10,Website Visit,Mobile App,Consideration,7.8,0,Spring Sale
TP00032234,GM03997,Europe,2023-06-26,Social Media,Mobile App,Consideration,3.1,0,Spring Sale
TP00032235,GM03997,Europe,2024-02-02,Support Call,Mobile App,Awareness,11.5,0,Spring Sale
TP00032236,GM03997,Europe,2024-01-15,App Session,Mobile App,Purchase,6.5,0,Black Friday
TP00032237,GM03997,Europe,2023-11-17,Email Open,In-Store,Consideration,11.4,0,Spring Sale
TP00032238,GM03997,Europe,2022-10-01,App Session,Call Center,Advocacy,0.5,0,Black Friday
TP00032239,GM03998,MENA,2022-07-23,Search,Call Center,Advocacy,3.1,0,Loyalty Push
TP00032240,GM03998,MENA,2022-10-08,Support Call,Online,Advocacy,2.1,0,Organic
TP00032241,GM03998,MENA,2023-05-04,Support Call,In-Store,Awareness,8.5,1,Black Friday
TP00032242,GM03998,MENA,2023-06-12,Store Visit,Mobile App,Consideration,3.6,0,Referral
TP00032243,GM03998,MENA,2023-02-13,Social Media,Online,Advocacy,14.0,0,Loyalty Push
TP00032244,GM03998,MENA,2023-10-01,Email Open,Online,Retention,4.1,0,Organic
TP00032245,GM03998,MENA,2023-07-17,Ad Click,In-Store,Consideration,0.7,0,Back to School
TP00032246,GM03998,MENA,2024-04-11,Store Visit,Online,Retention,4.2,0,Back to School
TP00032247,GM03998,MENA,2022-04-15,Ad Click,Mobile App,Purchase,1.9,0,Organic
TP00032248,GM03999,MENA,2022-06-23,Ad Click,Online,Purchase,9.9,0,Referral
TP00032249,GM03999,MENA,2023-08-25,Search,Mobile App,Advocacy,0.8,0,Loyalty Push
TP00032250,GM03999,MENA,2022-08-10,Search,Online,Awareness,1.8,1,Black Friday
TP00032251,GM03999,MENA,2023-04-01,Ad Click,Mobile App,Awareness,10.5,0,Referral
TP00032252,GM03999,MENA,2023-08-20,Support Call,In-Store,Advocacy,3.0,0,Loyalty Push
TP00032253,GM03999,MENA,2023-05-30,Ad Click,In-Store,Consideration,3.1,0,Loyalty Push
TP00032254,GM03999,MENA,2022-09-19,Search,Online,Purchase,20.1,0,Black Friday
TP00032255,GM03999,MENA,2024-02-16,Website Visit,Mobile App,Awareness,1.7,0,Black Friday
TP00032256,GM03999,MENA,2024-01-07,Search,Online,Retention,3.3,0,Loyalty Push
TP00032257,GM03999,MENA,2022-02-25,Ad Click,Mobile App,Consideration,1.7,0,Organic
TP00032258,GM03999,MENA,2023-06-26,Social Media,Mobile App,Awareness,16.7,0,Black Friday
TP00032259,GM03999,MENA,2024-05-24,Social Media,Mobile App,Consideration,7.0,0,Black Friday
TP00032260,GM04000,Europe,2024-03-06,App Session,Online,Consideration,7.4,0,Back to School
TP00032261,GM04000,Europe,2023-08-04,Website Visit,In-Store,Awareness,25.1,0,Organic
TP00032262,GM04000,Europe,2022-11-01,Social Media,In-Store,Consideration,1.2,1,Loyalty Push
TP00032263,GM04000,Europe,2024-05-24,Support Call,Online,Consideration,10.9,0,Organic
TP00032264,GM04000,Europe,2023-07-10,Support Call,Mobile App,Retention,9.4,0,Loyalty Push
TP00032265,GM04000,Europe,2022-12-08,Email Open,Mobile App,Consideration,0.2,0,Loyalty Push
TP00032266,GM04000,Europe,2022-03-02,Store Visit,In-Store,Purchase,10.8,0,Loyalty Push
TP00032267,GM04000,Europe,2023-12-29,Ad Click,Online,Consideration,15.2,0,Loyalty Push
TP00032268,GM04000,Europe,2023-06-19,Search,Online,Consideration,4.7,1,Organic
TP00032269,GM04001,North America,2023-12-23,Email Open,Mobile App,Awareness,0.9,0,Black Friday
TP00032270,GM04001,North America,2022-05-18,Ad Click,Online,Consideration,2.3,0,Referral
TP00032271,GM04001,North America,2022-06-14,Ad Click,In-Store,Awareness,0.7,1,Back to School
TP00032272,GM04001,North America,2023-11-14,Email Open,In-Store,Awareness,2.2,0,Organic
TP00032273,GM04001,North America,2023-01-17,Website Visit,In-Store,Consideration,9.9,0,Spring Sale
TP00032274,GM04001,North America,2022-03-18,Social Media,Online,Purchase,9.8,0,Organic
TP00032275,GM04001,North America,2022-09-10,App Session,In-Store,Advocacy,8.2,0,Back to School
TP00032276,GM04001,North America,2022-10-15,App Session,Online,Retention,3.7,0,Loyalty Push
TP00032277,GM04002,North America,2023-04-17,Social Media,Mobile App,Purchase,1.7,0,Organic
TP00032278,GM04002,North America,2023-10-18,Email Open,In-Store,Retention,1.3,0,Spring Sale
TP00032279,GM04002,North America,2024-06-18,Ad Click,Mobile App,Consideration,10.5,1,Back to School
TP00032280,GM04002,North America,2022-11-03,App Session,Mobile App,Consideration,3.4,1,Back to School
TP00032281,GM04002,North America,2022-02-04,App Session,Mobile App,Consideration,2.1,0,Referral
TP00032282,GM04002,North America,2022-01-11,Store Visit,Online,Awareness,7.6,0,Back to School
TP00032283,GM04002,North America,2023-12-22,Search,Mobile App,Purchase,9.4,0,Loyalty Push
TP00032284,GM04002,North America,2022-01-27,App Session,Mobile App,Consideration,56.3,1,Organic
TP00032285,GM04003,North America,2022-05-02,Social Media,In-Store,Consideration,2.5,0,Black Friday
TP00032286,GM04003,North America,2022-09-27,Social Media,Mobile App,Purchase,15.5,0,Loyalty Push
TP00032287,GM04003,North America,2022-02-19,Support Call,Online,Consideration,2.8,0,Organic
TP00032288,GM04003,North America,2022-05-13,Search,Online,Awareness,8.8,0,Loyalty Push
TP00032289,GM04003,North America,2024-02-19,Search,Call Center,Retention,1.8,0,Spring Sale
TP00032290,GM04003,North America,2022-11-08,Email Open,Online,Consideration,6.0,0,Black Friday
TP00032291,GM04003,North America,2022-07-08,Website Visit,Online,Purchase,19.5,0,Back to School
TP00032292,GM04003,North America,2024-05-31,App Session,Online,Purchase,18.3,0,Organic
TP00032293,GM04003,North America,2024-01-15,Social Media,Mobile App,Purchase,1.2,0,Black Friday
TP00032294,GM04003,North America,2022-07-04,Search,In-Store,Consideration,1.5,0,Back to School
TP00032295,GM04003,North America,2023-05-11,Social Media,Online,Awareness,7.0,0,Black Friday
TP00032296,GM04004,Europe,2023-09-12,App Session,Mobile App,Purchase,9.9,1,Black Friday
TP00032297,GM04004,Europe,2024-06-03,Email Open,Mobile App,Awareness,8.8,0,Organic
TP00032298,GM04004,Europe,2022-04-15,Email Open,Online,Consideration,5.5,0,Spring Sale
TP00032299,GM04004,Europe,2022-03-17,Email Open,Mobile App,Consideration,18.7,0,Black Friday
TP00032300,GM04004,Europe,2022-09-30,Store Visit,In-Store,Consideration,3.9,0,Black Friday
TP00032301,GM04004,Europe,2023-12-08,Ad Click,Online,Consideration,3.0,0,Black Friday
TP00032302,GM04004,Europe,2022-08-11,Ad Click,Online,Purchase,14.5,0,Black Friday
TP00032303,GM04005,Europe,2024-02-26,Website Visit,In-Store,Advocacy,10.0,1,Organic
TP00032304,GM04005,Europe,2022-04-01,Search,In-Store,Purchase,8.2,1,Black Friday
TP00032305,GM04005,Europe,2022-08-29,Search,Online,Consideration,4.6,1,Black Friday
TP00032306,GM04005,Europe,2022-04-01,Website Visit,Call Center,Retention,11.5,0,Black Friday
TP00032307,GM04005,Europe,2024-03-07,App Session,In-Store,Awareness,14.1,1,Spring Sale
TP00032308,GM04005,Europe,2023-04-23,Email Open,Mobile App,Consideration,4.0,0,Loyalty Push
TP00032309,GM04005,Europe,2022-06-13,Search,Call Center,Awareness,13.2,0,Back to School
TP00032310,GM04006,Europe,2024-04-12,Support Call,Mobile App,Consideration,11.7,0,Black Friday
TP00032311,GM04006,Europe,2022-05-14,Ad Click,Mobile App,Purchase,11.5,0,Loyalty Push
TP00032312,GM04006,Europe,2023-12-19,Email Open,In-Store,Consideration,0.6,0,Referral
TP00032313,GM04006,Europe,2022-12-06,Support Call,Online,Consideration,2.1,1,Organic
TP00032314,GM04006,Europe,2022-09-15,Website Visit,Mobile App,Consideration,6.0,0,Organic
TP00032315,GM04006,Europe,2023-04-18,Search,In-Store,Purchase,4.6,0,Organic
TP00032316,GM04006,Europe,2022-06-04,Store Visit,Online,Advocacy,3.1,0,Black Friday
TP00032317,GM04007,Europe,2022-03-31,Website Visit,Online,Consideration,0.9,0,Loyalty Push
TP00032318,GM04007,Europe,2022-05-09,Search,Call Center,Consideration,17.9,0,Black Friday
TP00032319,GM04007,Europe,2022-01-16,Social Media,In-Store,Consideration,4.1,0,Organic
TP00032320,GM04007,Europe,2022-12-19,Email Open,In-Store,Retention,4.4,0,Referral
TP00032321,GM04007,Europe,2022-01-11,Support Call,Call Center,Advocacy,0.5,0,Organic
TP00032322,GM04007,Europe,2024-03-15,Store Visit,Online,Purchase,10.9,0,Black Friday
TP00032323,GM04007,Europe,2022-07-30,Support Call,Online,Consideration,4.8,0,Organic
TP00032324,GM04007,Europe,2023-07-19,Website Visit,Online,Consideration,11.9,0,Black Friday
TP00032325,GM04007,Europe,2022-02-24,App Session,Call Center,Retention,3.8,0,Organic
TP00032326,GM04007,Europe,2022-09-07,Website Visit,In-Store,Retention,6.8,0,Black Friday
TP00032327,GM04008,MENA,2024-04-17,Ad Click,Online,Purchase,3.6,1,Referral
TP00032328,GM04008,MENA,2024-04-25,Support Call,In-Store,Retention,10.2,0,Organic
TP00032329,GM04008,MENA,2023-07-15,Store Visit,Online,Consideration,7.5,0,Spring Sale
TP00032330,GM04008,MENA,2023-02-08,Store Visit,Mobile App,Retention,0.4,0,Black Friday
TP00032331,GM04008,MENA,2022-03-03,Search,Online,Retention,22.8,1,Organic
TP00032332,GM04008,MENA,2023-05-30,Website Visit,Mobile App,Advocacy,2.4,0,Back to School
TP00032333,GM04008,MENA,2022-04-02,Search,Online,Retention,6.5,0,Referral
TP00032334,GM04008,MENA,2022-08-01,Support Call,Online,Retention,0.2,0,Black Friday
TP00032335,GM04009,North America,2023-11-11,Website Visit,Online,Consideration,9.9,0,Spring Sale
TP00032336,GM04009,North America,2022-08-24,App Session,In-Store,Purchase,23.8,1,Back to School
TP00032337,GM04009,North America,2023-05-20,Website Visit,In-Store,Consideration,2.3,0,Organic
TP00032338,GM04009,North America,2022-05-14,Support Call,In-Store,Awareness,26.0,0,Loyalty Push
TP00032339,GM04009,North America,2023-03-28,App Session,In-Store,Purchase,0.5,0,Referral
TP00032340,GM04009,North America,2022-11-25,Search,Mobile App,Consideration,5.4,0,Organic
TP00032341,GM04009,North America,2022-07-23,Social Media,Online,Purchase,2.1,0,Spring Sale
TP00032342,GM04009,North America,2022-06-09,Store Visit,Online,Awareness,2.3,0,Loyalty Push
TP00032343,GM04009,North America,2022-12-24,Support Call,Online,Consideration,4.5,0,Organic
TP00032344,GM04009,North America,2022-11-28,Website Visit,In-Store,Purchase,18.9,0,Back to School
TP00032345,GM04009,North America,2022-08-08,Website Visit,Mobile App,Consideration,0.3,0,Organic
TP00032346,GM04010,Central Asia,2022-12-20,Search,Online,Consideration,7.8,0,Organic
TP00032347,GM04010,Central Asia,2023-04-29,Support Call,Mobile App,Consideration,7.5,0,Spring Sale
TP00032348,GM04010,Central Asia,2024-01-25,Support Call,Mobile App,Consideration,17.1,0,Black Friday
TP00032349,GM04010,Central Asia,2022-01-03,Ad Click,Online,Consideration,1.0,0,Black Friday
TP00032350,GM04010,Central Asia,2024-05-07,App Session,Online,Consideration,6.5,0,Organic
TP00032351,GM04010,Central Asia,2024-04-24,App Session,Mobile App,Purchase,17.9,0,Black Friday
TP00032352,GM04011,Central Asia,2024-04-22,Email Open,In-Store,Retention,5.1,0,Back to School
TP00032353,GM04011,Central Asia,2022-11-18,Website Visit,Online,Awareness,7.3,0,Organic
TP00032354,GM04012,MENA,2023-11-21,Search,In-Store,Retention,18.6,0,Black Friday
TP00032355,GM04012,MENA,2024-03-01,Support Call,Online,Purchase,9.5,0,Black Friday
TP00032356,GM04012,MENA,2024-05-26,Store Visit,In-Store,Advocacy,11.9,0,Referral
TP00032357,GM04012,MENA,2023-08-22,Search,Online,Consideration,2.0,0,Back to School
TP00032358,GM04012,MENA,2024-03-06,Website Visit,Online,Purchase,18.7,0,Black Friday
TP00032359,GM04012,MENA,2022-04-21,Search,Mobile App,Advocacy,10.6,0,Back to School
TP00032360,GM04012,MENA,2024-01-30,Email Open,In-Store,Consideration,5.0,0,Black Friday
TP00032361,GM04013,North America,2023-11-23,Support Call,Online,Purchase,27.9,0,Referral
TP00032362,GM04013,North America,2022-12-28,Support Call,Online,Consideration,2.6,0,Black Friday
TP00032363,GM04013,North America,2022-08-30,Ad Click,Online,Purchase,2.7,0,Loyalty Push
TP00032364,GM04013,North America,2022-02-02,Website Visit,Online,Retention,4.9,1,Loyalty Push
TP00032365,GM04013,North America,2022-02-25,Store Visit,Mobile App,Consideration,3.3,0,Black Friday
TP00032366,GM04013,North America,2022-03-29,Social Media,Mobile App,Consideration,5.8,0,Loyalty Push
TP00032367,GM04014,Europe,2023-03-21,Email Open,In-Store,Retention,2.4,0,Organic
TP00032368,GM04014,Europe,2022-06-26,Support Call,Online,Awareness,7.2,0,Spring Sale
TP00032369,GM04014,Europe,2023-08-25,Website Visit,Online,Consideration,5.1,0,Back to School
TP00032370,GM04015,North America,2022-05-23,App Session,Mobile App,Consideration,17.0,0,Spring Sale
TP00032371,GM04015,North America,2022-02-19,Store Visit,Online,Purchase,6.3,0,Black Friday
TP00032372,GM04015,North America,2022-04-23,Store Visit,In-Store,Advocacy,3.0,0,Organic
TP00032373,GM04015,North America,2024-01-19,Email Open,Mobile App,Awareness,16.0,0,Back to School
TP00032374,GM04015,North America,2024-02-26,Ad Click,Mobile App,Retention,21.9,0,Loyalty Push
TP00032375,GM04015,North America,2023-12-19,Website Visit,Online,Retention,15.2,0,Back to School
TP00032376,GM04015,North America,2024-01-28,Store Visit,Online,Purchase,5.1,0,Black Friday
TP00032377,GM04015,North America,2022-03-08,Search,Online,Awareness,6.1,0,Loyalty Push
TP00032378,GM04015,North America,2022-12-15,Search,In-Store,Consideration,7.1,0,Black Friday
TP00032379,GM04015,North America,2022-09-10,Search,Online,Awareness,0.7,0,Loyalty Push
TP00032380,GM04016,Europe,2022-03-01,Search,Online,Advocacy,17.3,0,Referral
TP00032381,GM04016,Europe,2023-03-23,App Session,In-Store,Consideration,7.6,0,Back to School
TP00032382,GM04016,Europe,2023-12-05,Email Open,Online,Consideration,1.4,0,Referral
TP00032383,GM04016,Europe,2023-03-30,Support Call,In-Store,Retention,0.4,1,Loyalty Push
TP00032384,GM04016,Europe,2022-04-19,Ad Click,Online,Advocacy,7.9,0,Back to School
TP00032385,GM04017,Southeast Asia,2022-07-25,Ad Click,In-Store,Awareness,4.0,0,Loyalty Push
TP00032386,GM04017,Southeast Asia,2023-12-01,Social Media,Online,Consideration,7.1,0,Organic
TP00032387,GM04018,Southeast Asia,2022-04-25,Search,Online,Consideration,14.2,0,Back to School
TP00032388,GM04018,Southeast Asia,2022-01-22,App Session,In-Store,Consideration,1.2,1,Black Friday
TP00032389,GM04019,Europe,2022-07-23,Store Visit,In-Store,Purchase,8.8,1,Black Friday
TP00032390,GM04019,Europe,2024-04-27,Store Visit,Online,Purchase,21.7,0,Black Friday
TP00032391,GM04019,Europe,2022-04-17,App Session,Mobile App,Awareness,0.6,0,Referral
