customer_id,last_purchase_date,days_since_last,churned
GM02619,2023-09-09,296,1
GM02620,2024-03-25,98,0
GM02621,2023-12-18,196,1
GM02622,2024-02-24,128,0
GM02623,2024-05-09,53,0
GM02624,2024-05-19,43,0
GM02625,2023-11-12,232,1
GM02626,2024-01-28,155,0
GM02627,2023-03-30,459,1
GM02628,2023-02-23,494,1
GM02629,2023-12-19,195,1
GM02630,2024-06-05,26,0
GM02631,2024-04-23,69,0
GM02632,2023-12-22,192,1
GM02633,2024-02-13,139,0
GM02634,2024-02-16,136,0
GM02635,2024-04-07,85,0
GM02636,2023-11-24,220,1
GM02637,2024-05-21,41,0
GM02638,2024-06-15,16,0
GM02639,2024-05-18,44,0
GM02640,2024-04-10,82,0
GM02641,2024-02-21,131,0
GM02642,2024-04-15,77,0
GM02643,2024-05-02,60,0
GM02644,2023-12-05,209,1
GM02645,2024-06-15,16,0
GM02646,2023-10-02,273,1
GM02647,2024-03-04,119,0
GM02648,2024-04-04,88,0
GM02649,2023-09-22,283,1
GM02650,2022-09-30,640,1
GM02651,2023-11-18,226,1
GM02652,2024-02-14,138,0
GM02653,2024-06-12,19,0
GM02654,2024-03-18,105,0
GM02655,2023-03-29,460,1
GM02656,2024-04-01,91,0
GM02657,2024-03-29,94,0
GM02658,2023-12-20,194,1
GM02659,2024-05-19,43,0
GM02660,2024-06-10,21,0
GM02661,2024-02-27,125,0
GM02662,2024-06-18,13,0
GM02663,2024-04-10,82,0
GM02664,2024-05-02,60,0
GM02665,2024-05-03,59,0
GM02666,2024-03-19,104,0
GM02667,2024-01-03,180,0
GM02668,2024-04-23,69,0
GM02669,2024-06-04,27,0
GM02670,2024-04-27,65,0
GM02671,2023-08-07,329,1
GM02672,2024-05-23,39,0
GM02673,2024-04-26,66,0
GM02674,2024-05-13,49,0
GM02675,2024-02-20,132,0
GM02676,2022-03-20,834,1
GM02677,2024-04-22,70,0
GM02678,2024-06-06,25,0
GM02679,2024-06-02,29,0
GM02680,2024-05-13,49,0
GM02681,2024-04-14,78,0
GM02682,2023-10-27,248,1
GM02683,2024-06-12,19,0
GM02684,2024-03-26,97,0
GM02685,2024-01-13,170,0
GM02686,2024-05-20,42,0
GM02687,2024-01-29,154,0
GM02688,2023-12-07,207,1
GM02689,2024-05-25,37,0
GM02690,2024-02-13,139,0
GM02691,2023-07-06,361,1
GM02692,2024-06-09,22,0
GM02693,2024-03-29,94,0
GM02694,2024-06-07,24,0
GM02695,2024-01-29,154,0
GM02696,2024-06-15,16,0
GM02697,2024-06-18,13,0
GM02698,2024-05-30,32,0
GM02699,2024-04-11,81,0
GM02700,2024-05-16,46,0
GM02701,2024-05-20,42,0
GM02702,2024-03-19,104,0
GM02703,2024-03-22,101,0
GM02704,2024-04-16,76,0
GM02705,2023-11-03,241,1
GM02706,2023-10-23,252,1
GM02707,2024-02-27,125,0
GM02708,2024-05-06,56,0
GM02709,2024-01-02,181,1
GM02710,2024-05-11,51,0
GM02711,2023-10-11,264,1
GM02712,2024-05-20,42,0
GM02713,2023-12-26,188,1
GM02714,2023-10-01,274,1
GM02715,2024-02-04,148,0
GM02716,2024-02-24,128,0
GM02717,2023-11-18,226,1
GM02718,2024-06-16,15,0
GM02719,2024-06-04,27,0
GM02720,2024-04-01,91,0
GM02721,2024-04-07,85,0
GM02722,2024-01-16,167,0
GM02723,2022-04-19,804,1
GM02724,2023-09-24,281,1
GM02725,2024-03-20,103,0
GM02726,2024-02-25,127,0
GM02727,2023-03-25,464,1
GM02728,2024-04-03,89,0
GM02729,2024-01-16,167,0
GM02730,2024-06-10,21,0
GM02731,2024-06-04,27,0
GM02732,2024-02-21,131,0
GM02733,2024-05-29,33,0
GM02734,2024-06-10,21,0
GM02735,2022-07-01,731,1
GM02736,2024-04-10,82,0
GM02737,2023-12-30,184,1
GM02738,2023-05-22,406,1
GM02739,2024-06-09,22,0
GM02740,2024-06-06,25,0
GM02741,2024-04-11,81,0
GM02742,2024-05-13,49,0
GM02743,2024-03-06,117,0
GM02744,2024-03-29,94,0
GM02745,2023-09-20,285,1
GM02746,2024-05-04,58,0
GM02747,2024-05-30,32,0
GM02748,2024-03-16,107,0
GM02749,2024-02-21,131,0
GM02750,2024-06-11,20,0
GM02751,2024-03-20,103,0
GM02752,2024-06-03,28,0
GM02753,2024-06-17,14,0
GM02754,2023-11-17,227,1
GM02755,2024-04-13,79,0
GM02756,2024-05-05,57,0
GM02757,2024-03-31,92,0
GM02758,2024-03-11,112,0
GM02759,2024-06-17,14,0
GM02760,2023-07-03,364,1
GM02761,2024-05-07,55,0
GM02762,2024-02-18,134,0
GM02763,2024-06-16,15,0
GM02764,2023-12-12,202,1
GM02765,2024-06-16,15,0
GM02766,2023-07-24,343,1
GM02767,2024-04-24,68,0
GM02768,2024-05-09,53,0
GM02769,2024-04-07,85,0
GM02770,2024-06-12,19,0
GM02771,2023-09-01,304,1
GM02772,2024-06-01,30,0
GM02773,2023-12-19,195,1
GM02774,2024-05-11,51,0
GM02775,2024-06-18,13,0
GM02776,2023-07-25,342,1
GM02777,2024-06-14,17,0
GM02778,2024-06-08,23,0
GM02779,2023-07-10,357,1
GM02780,2023-05-16,412,1
GM02781,2024-03-11,112,0
GM02782,2023-04-12,446,1
GM02783,2024-06-02,29,0
GM02784,2024-06-14,17,0
GM02785,2024-03-13,110,0
GM02786,2022-10-27,613,1
GM02787,2023-05-23,405,1
GM02788,2024-05-07,55,0
GM02789,2024-05-03,59,0
GM02790,2024-04-24,68,0
GM02791,2024-06-07,24,0
GM02792,2024-06-14,17,0
GM02793,2024-06-13,18,0
GM02794,2024-05-31,31,0
GM02795,2024-06-18,13,0
GM02796,2024-04-03,89,0
GM02797,2024-06-13,18,0
GM02798,2024-05-08,54,0
GM02799,2024-04-23,69,0
GM02800,2023-02-11,506,1
GM02801,2024-02-12,140,0
GM02802,2024-04-27,65,0
GM02803,2023-06-17,380,1
GM02804,2023-08-11,325,1
GM02805,2024-04-20,72,0
GM02806,2024-06-13,18,0
GM02807,2024-02-24,128,0
GM02808,2024-06-13,18,0
GM02809,2024-06-17,14,0
GM02810,2024-05-23,39,0
GM02811,2024-03-09,114,0
GM02812,2024-05-27,35,0
GM02813,2024-04-28,64,0
GM02814,2024-02-19,133,0
GM02815,2024-05-08,54,0
GM02816,2023-11-10,234,1
GM02817,2024-02-12,140,0
GM02818,2024-05-21,41,0
GM02819,2023-08-09,327,1
GM02820,2024-05-13,49,0
GM02821,2024-04-03,89,0
GM02822,2022-05-21,772,1
GM02823,2023-01-17,531,1
GM02824,2023-10-29,246,1
GM02825,2023-09-19,286,1
GM02826,2024-05-02,60,0
GM02827,2024-06-09,22,0
GM02828,2023-11-29,215,1
GM02829,2024-05-21,41,0
GM02830,2024-03-07,116,0
GM02831,2024-05-18,44,0
GM02832,2024-03-25,98,0
GM02833,2024-02-23,129,0
GM02834,2024-05-07,55,0
GM02835,2023-10-03,272,1
GM02836,2023-10-09,266,1
GM02837,2024-02-22,130,0
GM02838,2024-06-14,17,0
GM02839,2024-03-08,115,0
GM02840,2023-12-15,199,1
GM02841,2024-05-13,49,0
GM02842,2023-08-02,334,1
GM02843,2024-05-11,51,0
GM02844,2024-06-05,26,0
GM02845,2024-05-27,35,0
GM02846,2022-06-16,746,1
GM02847,2024-05-11,51,0
GM02848,2024-05-05,57,0
GM02849,2024-04-12,80,0
GM02850,2024-01-30,153,0
GM02851,2024-04-08,84,0
GM02852,2024-03-15,108,0
GM02853,2024-01-05,178,0
GM02854,2024-05-27,35,0
GM02855,2024-06-04,27,0
GM02856,2023-10-19,256,1
GM02857,2024-03-30,93,0
GM02858,2023-10-24,251,1
GM02859,2024-06-02,29,0
GM02860,2024-06-09,22,0
GM02861,2024-04-03,89,0
GM02862,2024-06-03,28,0
GM02863,2024-06-17,14,0
GM02864,2024-05-26,36,0
GM02865,2024-05-20,42,0
GM02866,2024-02-08,144,0
GM02867,2024-04-16,76,0
GM02868,2024-05-24,38,0
GM02869,2024-03-28,95,0
GM02870,2024-06-18,13,0
GM02871,2024-06-14,17,0
GM02872,2024-04-28,64,0
GM02873,2024-01-14,169,0
GM02874,2023-10-21,254,1
GM02875,2024-05-26,36,0
GM02876,2024-02-09,143,0
GM02877,2024-05-18,44,0
GM02878,2024-06-17,14,0
GM02879,2024-05-16,46,0
GM02880,2024-03-04,119,0
GM02881,2024-02-10,142,0
GM02882,2024-06-13,18,0
GM02883,2024-05-12,50,0
GM02884,2024-04-13,79,0
GM02885,2022-07-25,707,1
GM02886,2024-05-28,34,0
GM02887,2024-02-20,132,0
GM02888,2023-05-28,400,1
GM02889,2024-05-13,49,0
GM02890,2024-05-18,44,0
GM02891,2024-05-13,49,0
GM02892,2023-11-04,240,1
GM02893,2024-01-31,152,0
GM02894,2024-06-07,24,0
GM02895,2024-06-07,24,0
GM02896,2024-04-17,75,0
GM02897,2024-06-06,25,0
GM02898,2024-04-17,75,0
GM02899,2024-06-15,16,0
GM02900,2024-04-16,76,0
GM02901,2024-05-17,45,0
GM02902,2024-03-15,108,0
GM02903,2024-01-28,155,0
GM02904,2024-06-09,22,0
GM02905,2024-05-13,49,0
GM02906,2024-04-14,78,0
GM02907,2024-06-14,17,0
GM02908,2023-05-18,410,1
GM02909,2024-05-17,45,0
GM02910,2023-12-22,192,1
GM02911,2024-05-25,37,0
GM02912,2024-05-20,42,0
GM02913,2024-03-20,103,0
GM02914,2024-06-01,30,0
GM02915,2023-05-10,418,1
GM02916,2024-04-17,75,0
GM02917,2023-07-03,364,1
GM02918,2023-12-17,197,1
GM02919,2024-05-10,52,0
GM02920,2024-04-25,67,0
GM02921,2024-04-23,69,0
GM02922,2023-09-13,292,1
GM02923,2024-04-26,66,0
GM02924,2024-06-03,28,0
GM02925,2023-12-01,213,1
GM02926,2024-06-16,15,0
GM02927,2024-05-17,45,0
GM02928,2024-06-04,27,0
GM02929,2023-03-08,481,1
GM02930,2024-04-07,85,0
GM02931,2024-04-19,73,0
GM02932,2024-05-01,61,0
GM02933,2023-09-29,276,1
GM02934,2024-02-29,123,0
GM02935,2024-03-30,93,0
GM02936,2024-06-18,13,0
GM02937,2024-01-06,177,0
GM02938,2024-03-30,93,0
GM02939,2024-05-28,34,0
GM02940,2023-08-14,322,1
GM02941,2024-04-13,79,0
GM02942,2024-05-30,32,0
GM02943,2024-03-28,95,0
GM02944,2024-02-06,146,0
GM02945,2023-12-24,190,1
GM02946,2024-05-09,53,0
GM02947,2024-06-17,14,0
GM02948,2024-05-19,43,0
GM02949,2024-06-08,23,0
GM02950,2024-06-13,18,0
GM02951,2024-05-20,42,0
GM02952,2024-02-28,124,0
GM02953,2024-05-31,31,0
GM02954,2024-06-15,16,0
GM02955,2023-10-27,248,1
GM02956,2024-06-10,21,0
GM02957,2024-06-02,29,0
GM02958,2023-11-18,226,1
GM02959,2024-04-19,73,0
GM02960,2024-01-26,157,0
GM02961,2024-02-27,125,0
GM02962,2024-06-17,14,0
GM02963,2022-09-28,642,1
GM02964,2022-10-29,611,1
GM02965,2024-05-29,33,0
GM02966,2024-04-30,62,0
GM02967,2023-12-28,186,1
GM02968,2024-05-28,34,0
GM02969,2024-06-08,23,0
GM02970,2023-11-06,238,1
GM02971,2024-05-19,43,0
GM02972,2024-06-17,14,0
GM02973,2024-05-02,60,0
GM02974,2024-02-01,151,0
GM02975,2024-06-17,14,0
GM02976,2024-06-11,20,0
GM02977,2024-03-01,122,0
GM02978,2024-05-23,39,0
GM02979,2024-06-11,20,0
GM02980,2024-06-16,15,0
GM02981,2024-04-13,79,0
GM02982,2024-03-15,108,0
GM02983,2023-12-11,203,1
GM02984,2024-05-29,33,0
GM02985,2024-05-11,51,0
GM02986,2024-06-05,26,0
GM02987,2024-03-24,99,0
GM02988,2023-12-19,195,1
GM02989,2024-03-22,101,0
GM02990,2024-06-13,18,0
GM02991,2024-04-03,89,0
GM02992,2024-05-31,31,0
GM02993,2024-04-03,89,0
GM02994,2024-04-09,83,0
GM02995,2024-03-22,101,0
GM02996,2024-05-06,56,0
GM02997,2024-05-06,56,0
GM02998,2023-07-31,336,1
GM02999,2023-07-08,359,1
GM03000,2024-05-21,41,0
GM03001,2024-02-24,128,0
GM03002,2023-11-29,215,1
GM03003,2024-05-27,35,0
GM03004,2023-04-05,453,1
GM03005,2023-11-16,228,1
GM03006,2023-12-14,200,1
GM03007,2024-04-23,69,0
GM03008,2024-06-18,13,0
GM03009,2024-05-27,35,0
GM03010,2024-06-15,16,0
GM03011,2023-11-21,223,1
GM03012,2024-06-04,27,0
GM03013,2024-02-22,130,0
GM03014,2024-01-10,173,0
GM03015,2024-03-30,93,0
GM03016,2024-05-24,38,0
GM03017,2023-11-20,224,1
GM03018,2024-06-05,26,0
GM03019,2022-06-11,751,1
GM03020,2024-05-18,44,0
GM03021,2024-05-11,51,0
GM03022,2023-11-21,223,1
GM03023,2024-06-16,15,0
GM03024,2023-08-10,326,1
GM03025,2023-12-23,191,1
GM03026,2024-01-31,152,0
GM03027,2024-04-28,64,0
GM03028,2024-05-11,51,0
GM03029,2024-04-25,67,0
GM03030,2022-11-12,597,1
GM03031,2022-10-04,636,1
GM03032,2024-04-07,85,0
GM03033,2024-04-21,71,0
GM03034,2024-04-04,88,0
GM03035,2023-11-18,226,1
GM03036,2023-08-02,334,1
GM03037,2023-07-15,352,1
GM03038,2024-05-19,43,0
GM03039,2024-02-03,149,0
GM03040,2024-04-16,76,0
GM03041,2023-05-31,397,1
GM03042,2024-05-31,31,0
GM03043,2023-05-12,416,1
GM03044,2024-02-21,131,0
GM03045,2024-02-24,128,0
GM03046,2024-01-29,154,0
GM03047,2024-04-16,76,0
GM03048,2024-02-26,126,0
GM03049,2024-06-03,28,0
GM03050,2024-06-13,18,0
GM03051,2024-05-27,35,0
GM03052,2024-01-20,163,0
GM03053,2024-02-04,148,0
GM03054,2024-06-03,28,0
GM03055,2023-10-15,260,1
GM03056,2024-06-14,17,0
GM03057,2024-06-10,21,0
GM03058,2024-01-31,152,0
GM03059,2024-05-30,32,0
GM03060,2024-01-06,177,0
GM03061,2024-04-26,66,0
GM03062,2023-08-14,322,1
GM03063,2024-04-11,81,0
GM03064,2024-01-11,172,0
GM03065,2024-04-23,69,0
GM03066,2023-01-28,520,1
GM03067,2024-04-16,76,0
GM03068,2023-02-20,497,1
GM03069,2024-05-01,61,0
GM03070,2024-06-15,16,0
GM03071,2024-04-24,68,0
GM03072,2023-06-24,373,1
GM03073,2023-11-11,233,1
GM03074,2024-03-27,96,0
GM03075,2024-05-14,48,0
GM03076,2023-09-17,288,1
GM03077,2024-04-19,73,0
GM03078,2023-04-10,448,1
GM03079,2024-02-15,137,0
GM03080,2024-04-18,74,0
GM03081,2023-09-24,281,1
GM03082,2024-04-22,70,0
GM03083,2024-03-16,107,0
GM03084,2024-05-30,32,0
GM03085,2024-01-20,163,0
GM03086,2024-01-11,172,0
GM03087,2024-05-20,42,0
GM03088,2024-03-15,108,0
GM03089,2024-06-18,13,0
GM03090,2023-09-19,286,1
GM03091,2024-06-16,15,0
GM03092,2023-09-04,301,1
GM03093,2024-06-05,26,0
GM03094,2024-06-18,13,0
GM03095,2024-06-18,13,0
GM03096,2024-04-21,71,0
GM03097,2024-02-01,151,0
GM03098,2022-05-10,783,1
GM03099,2024-02-09,143,0
GM03100,2024-05-05,57,0
GM03101,2024-06-03,28,0
GM03102,2023-06-04,393,1
GM03103,2023-10-12,263,1
GM03104,2024-04-08,84,0
GM03105,2024-04-23,69,0
GM03106,2023-12-26,188,1
GM03107,2023-07-11,356,1
GM03108,2024-06-17,14,0
GM03109,2024-06-16,15,0
GM03110,2024-06-16,15,0
GM03111,2024-06-05,26,0
GM03112,2024-06-17,14,0
GM03113,2024-06-14,17,0
GM03114,2024-02-02,150,0
GM03115,2024-05-20,42,0
GM03116,2024-02-29,123,0
GM03117,2023-07-03,364,1
GM03118,2024-06-14,17,0
GM03119,2024-01-17,166,0
GM03120,2024-06-14,17,0
GM03121,2023-12-22,192,1
GM03122,2023-02-05,512,1
GM03123,2024-03-11,112,0
GM03124,2024-04-26,66,0
GM03125,2024-04-23,69,0
GM03126,2024-06-07,24,0
GM03127,2024-06-03,28,0
GM03128,2024-05-25,37,0
GM03129,2024-04-29,63,0
GM03130,2024-03-10,113,0
GM03131,2023-12-31,183,1
GM03132,2024-05-06,56,0
GM03133,2024-05-24,38,0
GM03134,2024-05-08,54,0
GM03135,2023-10-18,257,1
GM03136,2023-11-06,238,1
GM03137,2024-04-15,77,0
GM03138,2023-08-09,327,1
GM03139,2024-03-18,105,0
GM03140,2024-05-22,40,0
GM03141,2024-05-16,46,0
GM03142,2024-02-11,141,0
GM03143,2024-03-15,108,0
GM03144,2022-11-20,589,1
GM03145,2024-05-13,49,0
GM03146,2024-06-06,25,0
GM03147,2024-04-05,87,0
GM03148,2024-02-14,138,0
GM03149,2024-01-30,153,0
GM03150,2024-05-11,51,0
GM03151,2024-02-20,132,0
GM03152,2024-05-14,48,0
GM03153,2023-06-21,376,1
GM03154,2024-06-12,19,0
GM03155,2024-04-27,65,0
GM03156,2024-06-04,27,0
GM03157,2024-06-05,26,0
GM03158,2024-05-01,61,0
GM03159,2023-09-06,299,1
GM03160,2024-06-09,22,0
GM03161,2024-05-28,34,0
GM03162,2022-04-19,804,1
GM03163,2023-01-18,530,1
GM03164,2023-09-05,300,1
GM03165,2024-05-21,41,0
GM03166,2024-05-16,46,0
GM03167,2024-04-17,75,0
GM03168,2024-06-09,22,0
GM03169,2023-12-26,188,1
GM03170,2023-03-27,462,1
GM03171,2024-03-04,119,0
GM03172,2024-03-31,92,0
GM03173,2024-01-02,181,1
GM03174,2024-05-24,38,0
GM03175,2022-01-14,899,1
GM03176,2024-03-15,108,0
GM03177,2023-07-20,347,1
GM03178,2023-09-24,281,1
GM03179,2024-03-20,103,0
GM03180,2023-09-16,289,1
GM03181,2023-06-10,387,1
GM03182,2024-06-17,14,0
GM03183,2024-06-12,19,0
GM03184,2024-04-21,71,0
GM03185,2024-04-06,86,0
GM03186,2024-05-07,55,0
GM03187,2024-05-02,60,0
GM03188,2024-05-25,37,0
GM03189,2024-03-23,100,0
GM03190,2024-06-15,16,0
GM03191,2023-08-12,324,1
GM03192,2022-03-13,841,1
GM03193,2023-11-27,217,1
GM03194,2024-01-20,163,0
GM03195,2023-11-03,241,1
GM03196,2024-02-03,149,0
GM03197,2024-05-20,42,0
GM03198,2024-03-28,95,0
GM03199,2023-10-12,263,1
GM03200,2024-03-24,99,0
GM03201,2023-11-21,223,1
GM03202,2024-04-24,68,0
GM03203,2024-03-30,93,0
GM03204,2024-02-14,138,0
GM03205,2024-05-04,58,0
GM03206,2024-05-28,34,0
GM03207,2024-03-19,104,0
GM03208,2024-05-20,42,0
GM03209,2023-11-19,225,1
GM03210,2023-08-08,328,1
GM03211,2024-04-14,78,0
GM03212,2024-06-04,27,0
GM03213,2024-02-29,123,0
GM03214,2024-03-13,110,0
GM03215,2024-03-06,117,0
GM03216,2023-07-14,353,1
GM03217,2024-04-20,72,0
GM03218,2024-05-31,31,0
GM03219,2024-05-31,31,0
GM03220,2024-02-06,146,0
GM03221,2024-05-03,59,0
GM03222,2024-03-30,93,0
GM03223,2023-09-03,302,1
GM03224,2023-01-26,522,1
GM03225,2024-05-21,41,0
GM03226,2024-06-13,18,0
GM03227,2024-06-03,28,0
GM03228,2024-03-18,105,0
GM03229,2024-06-05,26,0
GM03230,2023-11-11,233,1
GM03231,2024-06-05,26,0
GM03232,2024-05-23,39,0
GM03233,2024-05-01,61,0
GM03234,2024-06-01,30,0
GM03235,2024-06-06,25,0
GM03236,2024-03-16,107,0
GM03237,2024-06-12,19,0
GM03238,2024-05-22,40,0
GM03239,2024-06-09,22,0
GM03240,2024-05-23,39,0
GM03241,2023-11-21,223,1
GM03242,2024-03-24,99,0
GM03243,2024-02-13,139,0
GM03244,2024-04-06,86,0
GM03245,2024-06-13,18,0
GM03246,2024-04-15,77,0
GM03247,2024-04-24,68,0
GM03248,2023-10-27,248,1
GM03249,2024-04-24,68,0
GM03250,2024-01-22,161,0
GM03251,2024-02-28,124,0
GM03252,2024-04-02,90,0
GM03253,2024-06-14,17,0
GM03254,2024-05-13,49,0
GM03255,2022-10-21,619,1
GM03256,2024-02-27,125,0
GM03257,2024-04-23,69,0
GM03258,2024-06-09,22,0
GM03259,2024-05-22,40,0
GM03260,2024-04-07,85,0
GM03261,2024-05-16,46,0
GM03262,2023-11-27,217,1
GM03263,2023-09-08,297,1
GM03264,2023-12-25,189,1
GM03265,2024-06-09,22,0
GM03266,2024-05-11,51,0
GM03267,2024-06-14,17,0
GM03268,2024-06-10,21,0
GM03269,2024-03-05,118,0
GM03270,2024-02-13,139,0
GM03271,2024-05-31,31,0
GM03272,2024-02-25,127,0
GM03273,2024-06-17,14,0
GM03274,2023-12-07,207,1
GM03275,2024-06-01,30,0
GM03276,2024-01-08,175,0
GM03277,2024-06-18,13,0
GM03278,2024-01-26,157,0
GM03279,2024-04-07,85,0
GM03280,2024-04-23,69,0
GM03281,2024-06-12,19,0
GM03282,2023-11-19,225,1
GM03283,2024-05-16,46,0
GM03284,2023-12-31,183,1
GM03285,2024-05-24,38,0
GM03286,2023-09-02,303,1
GM03287,2024-06-05,26,0
GM03288,2024-04-09,83,0
GM03289,2023-05-05,423,1
GM03290,2024-02-23,129,0
GM03291,2024-05-26,36,0
GM03292,2024-05-29,33,0
GM03293,2024-03-08,115,0
GM03294,2023-12-12,202,1
GM03295,2024-05-24,38,0
GM03296,2024-05-27,35,0
GM03297,2023-05-24,404,1
GM03298,2024-06-07,24,0
GM03299,2023-08-08,328,1
GM03300,2024-05-19,43,0
GM03301,2024-03-06,117,0
GM03302,2024-04-20,72,0
GM03303,2024-01-09,174,0
GM03304,2023-10-22,253,1
GM03305,2023-09-22,283,1
GM03306,2024-04-23,69,0
GM03307,2024-03-14,109,0
GM03308,2024-06-11,20,0
GM03309,2024-05-22,40,0
GM03310,2024-02-19,133,0
GM03311,2024-05-14,48,0
GM03312,2024-05-04,58,0
GM03313,2024-06-06,25,0
GM03314,2024-05-21,41,0
GM03315,2023-12-04,210,1
GM03316,2024-03-12,111,0
GM03317,2024-05-07,55,0
GM03318,2024-01-01,182,1
GM03319,2024-06-01,30,0
GM03320,2024-06-10,21,0
GM03321,2023-09-02,303,1
GM03322,2024-06-02,29,0
GM03323,2023-12-06,208,1
GM03324,2024-02-06,146,0
GM03325,2024-05-23,39,0
GM03326,2023-03-15,474,1
GM03327,2024-05-31,31,0
GM03328,2024-05-05,57,0
GM03329,2024-06-07,24,0
GM03330,2022-05-07,786,1
GM03331,2024-02-18,134,0
GM03332,2024-02-11,141,0
GM03333,2024-06-02,29,0
GM03334,2024-01-31,152,0
GM03335,2023-07-01,366,1
GM03336,2024-05-25,37,0
GM03337,2024-02-07,145,0
GM03338,2024-03-25,98,0
GM03339,2024-05-26,36,0
GM03340,2024-06-16,15,0
GM03341,2022-11-15,594,1
GM03342,2024-01-26,157,0
GM03343,2024-06-18,13,0
GM03344,2024-03-18,105,0
GM03345,2024-03-25,98,0
GM03346,2023-02-02,515,1
GM03347,2023-07-23,344,1
GM03348,2024-05-28,34,0
GM03349,2024-06-07,24,0
GM03350,2024-03-11,112,0
GM03351,2024-06-17,14,0
GM03352,2024-06-18,13,0
GM03353,2024-02-11,141,0
GM03354,2024-02-29,123,0
GM03355,2024-05-20,42,0
GM03356,2024-05-25,37,0
GM03357,2024-03-08,115,0
GM03358,2024-06-06,25,0
GM03359,2024-06-12,19,0
GM03360,2024-02-05,147,0
GM03361,2024-04-02,90,0
GM03362,2024-04-07,85,0
GM03363,2024-05-04,58,0
GM03364,2024-05-05,57,0
GM03365,2024-05-06,56,0
GM03366,2024-05-24,38,0
GM03367,2024-05-30,32,0
GM03368,2024-05-16,46,0
GM03369,2024-04-06,86,0
GM03370,2023-08-08,328,1
GM03371,2024-01-02,181,1
GM03372,2023-07-30,337,1
GM03373,2023-09-19,286,1
GM03374,2024-06-17,14,0
GM03375,2024-05-31,31,0
GM03376,2024-04-30,62,0
GM03377,2024-05-06,56,0
GM03378,2024-05-27,35,0
GM03379,2024-04-11,81,0
GM03380,2024-06-18,13,0
GM03381,2024-03-05,118,0
GM03382,2023-03-31,458,1
GM03383,2024-03-24,99,0
GM03384,2023-06-03,394,1
GM03385,2024-05-14,48,0
GM03386,2024-06-09,22,0
GM03387,2024-05-13,49,0
GM03388,2024-03-09,114,0
GM03389,2024-06-01,30,0
GM03390,2024-02-26,126,0
GM03391,2023-07-20,347,1
GM03392,2024-02-18,134,0
GM03393,2024-05-31,31,0
GM03394,2024-06-03,28,0
GM03395,2024-04-27,65,0
GM03396,2024-06-02,29,0
GM03397,2024-06-18,13,0
GM03398,2024-03-12,111,0
GM03399,2024-05-27,35,0
GM03400,2024-05-19,43,0
GM03401,2024-06-15,16,0
GM03402,2024-05-01,61,0
GM03403,2023-12-19,195,1
GM03404,2024-02-26,126,0
GM03405,2024-02-28,124,0
GM03406,2024-03-26,97,0
GM03407,2024-05-06,56,0
GM03408,2023-12-22,192,1
GM03409,2023-09-19,286,1
GM03410,2024-06-10,21,0
GM03411,2022-09-07,663,1
GM03412,2024-01-24,159,0
GM03413,2024-05-28,34,0
GM03414,2023-11-08,236,1
GM03415,2024-02-01,151,0
GM03416,2024-02-04,148,0
GM03417,2023-11-25,219,1
GM03418,2024-06-14,17,0
GM03419,2024-06-08,23,0
GM03420,2024-05-22,40,0
GM03421,2024-04-02,90,0
GM03422,2024-05-31,31,0
GM03423,2024-06-05,26,0
GM03424,2024-05-22,40,0
GM03425,2024-02-29,123,0
GM03426,2024-05-09,53,0
GM03427,2024-05-18,44,0
GM03428,2024-05-30,32,0
GM03429,2024-02-05,147,0
GM03430,2024-03-29,94,0
GM03431,2023-07-28,339,1
GM03432,2024-04-13,79,0
GM03433,2023-06-11,386,1
GM03434,2023-10-08,267,1
GM03435,2024-05-15,47,0
GM03436,2024-06-06,25,0
GM03437,2024-06-03,28,0
GM03438,2024-05-28,34,0
GM03439,2024-05-23,39,0
GM03440,2024-04-15,77,0
GM03441,2024-04-02,90,0
GM03442,2024-04-23,69,0
GM03443,2024-02-09,143,0
GM03444,2024-06-13,18,0
GM03445,2024-05-28,34,0
GM03446,2023-07-22,345,1
GM03447,2024-06-07,24,0
GM03448,2024-04-26,66,0
GM03449,2024-06-09,22,0
GM03450,2023-10-01,274,1
GM03451,2024-04-17,75,0
GM03452,2023-03-21,468,1
GM03453,2024-04-12,80,0
GM03454,2022-10-02,638,1
GM03455,2024-06-15,16,0
GM03456,2024-05-31,31,0
GM03457,2024-04-01,91,0
GM03458,2024-04-30,62,0
GM03459,2024-06-03,28,0
GM03460,2024-04-18,74,0
GM03461,2024-04-15,77,0
GM03462,2022-10-14,626,1
GM03463,2024-02-10,142,0
GM03464,2023-10-28,247,1
GM03465,2024-02-29,123,0
GM03466,2024-05-22,40,0
GM03467,2024-05-29,33,0
GM03468,2024-04-24,68,0
GM03469,2024-03-10,113,0
GM03470,2024-05-11,51,0
GM03471,2024-04-18,74,0
GM03472,2024-05-12,50,0
GM03473,2024-06-12,19,0
GM03474,2024-05-28,34,0
GM03475,2024-01-10,173,0
GM03476,2024-01-03,180,0
GM03477,2024-05-31,31,0
GM03478,2024-06-02,29,0
GM03479,2024-02-05,147,0
GM03480,2024-05-12,50,0
GM03481,2024-03-17,106,0
GM03482,2024-03-09,114,0
GM03483,2023-10-08,267,1
GM03484,2024-05-23,39,0
GM03485,2024-05-14,48,0
GM03486,2023-12-28,186,1
GM03487,2023-10-28,247,1
GM03488,2024-06-04,27,0
GM03489,2023-11-07,237,1
GM03490,2024-06-02,29,0
GM03491,2024-06-04,27,0
