Month,region,channel,category,Revenue,Orders,Avg_Order
2023-11,Southeast Asia,Online,Food & Grocery,14706.21,20,735.3104999999999
2023-11,Southeast Asia,Online,Home & Garden,21076.18,24,878.1741666666667
2023-11,Southeast Asia,Online,Sports,12826.32,19,675.0694736842105
2023-12,Central Asia,Call Center,Beauty,1486.3000000000002,2,743.1500000000001
2023-12,Central Asia,Call Center,Electronics,1367.8899999999999,3,455.9633333333333
2023-12,Central Asia,Call Center,Food & Grocery,596.97,1,596.97
2023-12,Central Asia,Call Center,Home & Garden,142.11,1,142.11
2023-12,Central Asia,Call Center,Sports,474.02,1,474.02
2023-12,Central Asia,In-Store,Beauty,6976.51,10,697.6510000000001
2023-12,Central Asia,In-Store,Electronics,10833.54,13,833.3492307692309
2023-12,Central Asia,In-Store,Fashion,9370.5,10,937.05
2023-12,Central Asia,In-Store,Food & Grocery,2302.91,7,328.9871428571428
2023-12,Central Asia,In-Store,Home & Garden,842.66,3,280.88666666666666
2023-12,Central Asia,In-Store,Sports,8483.47,9,942.6077777777778
2023-12,Central Asia,Mobile App,Beauty,8913.91,10,891.391
2023-12,Central Asia,Mobile App,Electronics,4087.0299999999993,6,681.1716666666665
2023-12,Central Asia,Mobile App,Fashion,2171.4900000000002,4,542.8725000000001
2023-12,Central Asia,Mobile App,Food & Grocery,16053.96,17,944.350588235294
2023-12,Central Asia,Mobile App,Home & Garden,7713.18,14,550.9414285714286
2023-12,Central Asia,Mobile App,Sports,4799.26,10,479.92600000000004
2023-12,Central Asia,Online,Beauty,9431.15,16,589.446875
2023-12,Central Asia,Online,Electronics,14071.189999999999,17,827.7170588235293
2023-12,Central Asia,Online,Fashion,13399.22,17,788.1894117647058
2023-12,Central Asia,Online,Food & Grocery,13835.529999999999,19,728.1857894736842
2023-12,Central Asia,Online,Home & Garden,10051.81,11,913.800909090909
2023-12,Central Asia,Online,Sports,17371.96,19,914.3136842105263
2023-12,Europe,Call Center,Beauty,10204.83,5,2040.966
2023-12,Europe,Call Center,Electronics,793.62,2,396.81
2023-12,Europe,Call Center,Fashion,2149.15,3,716.3833333333333
2023-12,Europe,Call Center,Food & Grocery,3086.56,8,385.82
2023-12,Europe,Call Center,Home & Garden,2772.0,6,462.0
2023-12,Europe,Call Center,Sports,4636.29,6,772.715
2023-12,Europe,In-Store,Beauty,11135.56,19,586.0821052631578
2023-12,Europe,In-Store,Electronics,31471.36,34,925.6282352941176
2023-12,Europe,In-Store,Fashion,19212.2,27,711.562962962963
2023-12,Europe,In-Store,Food & Grocery,14101.4,19,742.1789473684211
2023-12,Europe,In-Store,Home & Garden,14444.03,22,656.5468181818183
2023-12,Europe,In-Store,Sports,10320.43,17,607.0841176470589
2023-12,Europe,Mobile App,Beauty,18644.21,28,665.8646428571428
2023-12,Europe,Mobile App,Electronics,20340.62,21,968.6009523809523
2023-12,Europe,Mobile App,Fashion,15271.38,20,763.569
2023-12,Europe,Mobile App,Food & Grocery,16259.91,27,602.2188888888888
2023-12,Europe,Mobile App,Home & Garden,21299.68,25,851.9872
2023-12,Europe,Mobile App,Sports,19409.33,25,776.3732000000001
2023-12,Europe,Online,Beauty,21740.12,30,724.6706666666666
2023-12,Europe,Online,Electronics,27923.920000000002,29,962.8937931034484
2023-12,Europe,Online,Fashion,25455.86,43,591.9967441860465
2023-12,Europe,Online,Food & Grocery,33732.590000000004,34,992.1350000000001
2023-12,Europe,Online,Home & Garden,24073.43,37,650.6332432432432
2023-12,Europe,Online,Sports,26979.27,36,749.4241666666667
2023-12,MENA,Call Center,Beauty,575.43,1,575.43
2023-12,MENA,Call Center,Electronics,3161.02,3,1053.6733333333334
2023-12,MENA,Call Center,Fashion,3628.28,7,518.3257142857143
2023-12,MENA,Call Center,Food & Grocery,1107.5600000000002,2,553.7800000000001
2023-12,MENA,Call Center,Home & Garden,3115.2,7,445.0285714285714
2023-12,MENA,Call Center,Sports,2081.77,3,693.9233333333333
2023-12,MENA,In-Store,Beauty,5259.9800000000005,13,404.61384615384617
2023-12,MENA,In-Store,Electronics,6253.19,13,481.01461538461535
2023-12,MENA,In-Store,Fashion,10924.880000000001,16,682.8050000000001
2023-12,MENA,In-Store,Food & Grocery,14163.93,10,1416.393
2023-12,MENA,In-Store,Home & Garden,4781.150000000001,8,597.6437500000001
2023-12,MENA,In-Store,Sports,10589.25,14,756.375
2023-12,MENA,Mobile App,Beauty,13436.75,19,707.1973684210526
2023-12,MENA,Mobile App,Electronics,13048.31,16,815.519375
2023-12,MENA,Mobile App,Fashion,11487.630000000001,16,717.9768750000001
2023-12,MENA,Mobile App,Food & Grocery,10562.07,18,586.7816666666666
2023-12,MENA,Mobile App,Home & Garden,4472.95,12,372.74583333333334
2023-12,MENA,Mobile App,Sports,22044.05,22,1002.0022727272727
2023-12,MENA,Online,Beauty,23141.4,23,1006.1478260869566
2023-12,MENA,Online,Electronics,12541.25,22,570.0568181818181
2023-12,MENA,Online,Fashion,26034.6,34,765.7235294117646
2023-12,MENA,Online,Food & Grocery,38623.98,31,1245.9348387096775
2023-12,MENA,Online,Home & Garden,20518.1,21,977.0523809523809
2023-12,MENA,Online,Sports,14664.04,28,523.7157142857143
2023-12,North America,Call Center,Beauty,2875.09,4,718.7725
2023-12,North America,Call Center,Electronics,4282.98,5,856.5959999999999
2023-12,North America,Call Center,Fashion,2002.69,4,500.6725
2023-12,North America,Call Center,Food & Grocery,2076.74,5,415.34799999999996
2023-12,North America,Call Center,Home & Garden,7402.530000000001,8,925.3162500000001
2023-12,North America,Call Center,Sports,5088.1,9,565.3444444444444
2023-12,North America,In-Store,Beauty,29459.74,44,669.5395454545455
2023-12,North America,In-Store,Electronics,30538.36,36,848.2877777777778
2023-12,North America,In-Store,Fashion,29080.15,34,855.2985294117648
2023-12,North America,In-Store,Food & Grocery,20687.89,29,713.3755172413793
2023-12,North America,In-Store,Home & Garden,17446.85,29,601.6155172413793
2023-12,North America,In-Store,Sports,26084.31,29,899.4589655172414
2023-12,North America,Mobile App,Beauty,13438.87,21,639.9461904761905
2023-12,North America,Mobile App,Electronics,13634.41,24,568.1004166666667
2023-12,North America,Mobile App,Fashion,25144.88,30,838.1626666666667
2023-12,North America,Mobile App,Food & Grocery,25229.88,36,700.83
2023-12,North America,Mobile App,Home & Garden,16143.82,21,768.7533333333333
2023-12,North America,Mobile App,Sports,9152.87,17,538.4041176470589
2023-12,North America,Online,Beauty,23595.0,40,589.875
2023-12,North America,Online,Electronics,38627.39,42,919.6997619047619
2023-12,North America,Online,Fashion,30786.26,45,684.1391111111111
2023-12,North America,Online,Food & Grocery,26804.3,30,893.4766666666667
2023-12,North America,Online,Home & Garden,42210.78,50,844.2156
2023-12,North America,Online,Sports,43696.31,48,910.3397916666667
2023-12,Southeast Asia,Call Center,Beauty,920.58,2,460.29
2023-12,Southeast Asia,Call Center,Electronics,1406.72,2,703.36
2023-12,Southeast Asia,Call Center,Fashion,3852.14,3,1284.0466666666666
2023-12,Southeast Asia,Call Center,Home & Garden,1025.78,1,1025.78
2023-12,Southeast Asia,Call Center,Sports,3237.98,3,1079.3266666666666
2023-12,Southeast Asia,In-Store,Beauty,11516.67,15,767.778
2023-12,Southeast Asia,In-Store,Electronics,5104.37,8,638.04625
2023-12,Southeast Asia,In-Store,Fashion,9962.86,19,524.361052631579
2023-12,Southeast Asia,In-Store,Food & Grocery,13959.710000000001,18,775.5394444444445
2023-12,Southeast Asia,In-Store,Home & Garden,10552.32,14,753.7371428571429
2023-12,Southeast Asia,In-Store,Sports,12076.6,21,575.0761904761905
2023-12,Southeast Asia,Mobile App,Beauty,10826.53,11,984.23
2023-12,Southeast Asia,Mobile App,Electronics,12128.77,14,866.3407142857143
2023-12,Southeast Asia,Mobile App,Fashion,6239.85,14,445.7035714285715
2023-12,Southeast Asia,Mobile App,Food & Grocery,10570.33,11,960.9390909090909
2023-12,Southeast Asia,Mobile App,Home & Garden,9746.38,12,812.1983333333333
2023-12,Southeast Asia,Mobile App,Sports,9275.3,13,713.4846153846154
2023-12,Southeast Asia,Online,Beauty,28095.399999999998,28,1003.4071428571427
2023-12,Southeast Asia,Online,Electronics,17387.13,21,827.9585714285715
2023-12,Southeast Asia,Online,Fashion,13723.130000000001,16,857.6956250000001
2023-12,Southeast Asia,Online,Food & Grocery,14076.61,21,670.3147619047619
2023-12,Southeast Asia,Online,Home & Garden,12521.24,19,659.0126315789473
2023-12,Southeast Asia,Online,Sports,16726.43,19,880.3384210526316
2024-01,Central Asia,Call Center,Electronics,2915.43,3,971.81
2024-01,Central Asia,Call Center,Fashion,883.92,2,441.96
2024-01,Central Asia,Call Center,Food & Grocery,1113.1599999999999,2,556.5799999999999
2024-01,Central Asia,Call Center,Home & Garden,2108.3,3,702.7666666666668
2024-01,Central Asia,Call Center,Sports,3900.28,2,1950.14
2024-01,Central Asia,In-Store,Beauty,12341.52,17,725.9717647058824
2024-01,Central Asia,In-Store,Electronics,8078.419999999999,11,734.4018181818182
2024-01,Central Asia,In-Store,Fashion,8175.89,8,1021.98625
2024-01,Central Asia,In-Store,Food & Grocery,3287.2400000000002,8,410.90500000000003
2024-01,Central Asia,In-Store,Home & Garden,7801.5599999999995,8,975.1949999999999
2024-01,Central Asia,In-Store,Sports,8185.12,17,481.47764705882355
2024-01,Central Asia,Mobile App,Beauty,6656.9400000000005,9,739.6600000000001
2024-01,Central Asia,Mobile App,Electronics,8416.35,11,765.1227272727273
2024-01,Central Asia,Mobile App,Fashion,14887.13,21,708.9109523809524
2024-01,Central Asia,Mobile App,Food & Grocery,14202.28,12,1183.5233333333333
2024-01,Central Asia,Mobile App,Home & Garden,3807.29,7,543.8985714285715
2024-01,Central Asia,Mobile App,Sports,11878.41,14,848.4578571428572
2024-01,Central Asia,Online,Beauty,13626.2,14,973.3000000000001
2024-01,Central Asia,Online,Electronics,12748.35,16,796.771875
2024-01,Central Asia,Online,Fashion,13927.39,17,819.2582352941176
2024-01,Central Asia,Online,Food & Grocery,6235.13,13,479.62538461538463
2024-01,Central Asia,Online,Home & Garden,15436.58,17,908.0341176470588
2024-01,Central Asia,Online,Sports,8693.11,13,668.7007692307693
2024-01,Europe,Call Center,Beauty,366.92,2,183.46
2024-01,Europe,Call Center,Electronics,2221.89,4,555.4725
2024-01,Europe,Call Center,Fashion,5838.799999999999,5,1167.7599999999998
2024-01,Europe,Call Center,Food & Grocery,1570.71,3,523.57
2024-01,Europe,Call Center,Home & Garden,2179.94,5,435.988
2024-01,Europe,Call Center,Sports,1211.67,3,403.89000000000004
2024-01,Europe,In-Store,Beauty,15203.09,26,584.7342307692307
2024-01,Europe,In-Store,Electronics,27123.28,33,821.9175757575757
2024-01,Europe,In-Store,Fashion,8579.710000000001,12,714.9758333333334
2024-01,Europe,In-Store,Food & Grocery,15691.17,19,825.8510526315789
2024-01,Europe,In-Store,Home & Garden,12647.11,18,702.6172222222223
2024-01,Europe,In-Store,Sports,11386.83,18,632.6016666666667
2024-01,Europe,Mobile App,Beauty,12777.42,20,638.871
2024-01,Europe,Mobile App,Electronics,8765.03,22,398.41045454545457
2024-01,Europe,Mobile App,Fashion,13182.41,20,659.1205
2024-01,Europe,Mobile App,Food & Grocery,21983.58,23,955.8078260869567
2024-01,Europe,Mobile App,Home & Garden,12366.58,17,727.4458823529412
2024-01,Europe,Mobile App,Sports,17116.170000000002,24,713.17375
2024-01,Europe,Online,Beauty,17242.95,21,821.0928571428572
2024-01,Europe,Online,Electronics,24294.57,31,783.6958064516128
2024-01,Europe,Online,Fashion,28829.44,37,779.1740540540541
2024-01,Europe,Online,Food & Grocery,24859.84,32,776.87
2024-01,Europe,Online,Home & Garden,41136.1,41,1003.3195121951219
2024-01,Europe,Online,Sports,24418.37,30,813.9456666666666
2024-01,MENA,Call Center,Beauty,62.23,1,62.23
2024-01,MENA,Call Center,Electronics,686.6800000000001,2,343.34000000000003
2024-01,MENA,Call Center,Fashion,2925.58,7,417.94
2024-01,MENA,Call Center,Food & Grocery,3224.83,1,3224.83
2024-01,MENA,Call Center,Home & Garden,674.67,2,337.335
2024-01,MENA,Call Center,Sports,1722.8200000000002,5,344.564
2024-01,MENA,In-Store,Beauty,11108.26,14,793.4471428571429
2024-01,MENA,In-Store,Electronics,16231.82,16,1014.48875
2024-01,MENA,In-Store,Fashion,14873.03,17,874.8841176470588
2024-01,MENA,In-Store,Food & Grocery,7854.4400000000005,13,604.1876923076924
2024-01,MENA,In-Store,Home & Garden,7171.74,13,551.6723076923076
2024-01,MENA,In-Store,Sports,18235.36,22,828.88
2024-01,MENA,Mobile App,Beauty,12738.14,20,636.9069999999999
2024-01,MENA,Mobile App,Electronics,14955.960000000001,17,879.7623529411766
2024-01,MENA,Mobile App,Fashion,9497.98,12,791.4983333333333
2024-01,MENA,Mobile App,Food & Grocery,3710.67,10,371.067
2024-01,MENA,Mobile App,Home & Garden,9812.94,15,654.196
2024-01,MENA,Mobile App,Sports,10360.69,13,796.9761538461539
2024-01,MENA,Online,Beauty,8511.38,17,500.66941176470584
2024-01,MENA,Online,Electronics,11600.69,18,644.4827777777778
2024-01,MENA,Online,Fashion,32284.47,32,1008.8896875
2024-01,MENA,Online,Food & Grocery,19847.35,23,862.9282608695652
2024-01,MENA,Online,Home & Garden,23734.67,28,847.6667857142857
2024-01,MENA,Online,Sports,14256.89,20,712.8444999999999
2024-01,North America,Call Center,Beauty,6660.42,5,1332.084
2024-01,North America,Call Center,Electronics,1011.4599999999999,2,505.72999999999996
2024-01,North America,Call Center,Fashion,3757.09,5,751.418
2024-01,North America,Call Center,Food & Grocery,3542.08,7,506.01142857142855
2024-01,North America,Call Center,Home & Garden,2252.66,2,1126.33
2024-01,North America,Call Center,Sports,2316.83,3,772.2766666666666
2024-01,North America,In-Store,Beauty,29035.87,36,806.5519444444444
2024-01,North America,In-Store,Electronics,32333.7,33,979.809090909091
2024-01,North America,In-Store,Fashion,30037.68,35,858.2194285714286
2024-01,North America,In-Store,Food & Grocery,25644.58,29,884.2958620689656
2024-01,North America,In-Store,Home & Garden,16797.35,19,884.0710526315788
2024-01,North America,In-Store,Sports,12381.9,16,773.86875
2024-01,North America,Mobile App,Beauty,15367.09,24,640.2954166666667
2024-01,North America,Mobile App,Electronics,10353.75,21,493.0357142857143
2024-01,North America,Mobile App,Fashion,17512.37,28,625.4417857142856
2024-01,North America,Mobile App,Food & Grocery,30731.66,26,1181.9869230769232
2024-01,North America,Mobile App,Home & Garden,21677.059999999998,30,722.5686666666666
2024-01,North America,Mobile App,Sports,20247.87,26,778.7642307692307
2024-01,North America,Online,Beauty,36022.62,44,818.6959090909091
2024-01,North America,Online,Electronics,28951.21,43,673.283953488372
2024-01,North America,Online,Fashion,38355.229999999996,45,852.3384444444443
2024-01,North America,Online,Food & Grocery,32450.59,32,1014.0809375
2024-01,North America,Online,Home & Garden,38032.36,52,731.3915384615385
2024-01,North America,Online,Sports,28292.22,40,707.3055
2024-01,Southeast Asia,Call Center,Beauty,1597.04,2,798.52
2024-01,Southeast Asia,Call Center,Electronics,1154.56,4,288.64
2024-01,Southeast Asia,Call Center,Fashion,2051.85,5,410.37
2024-01,Southeast Asia,Call Center,Home & Garden,1327.79,2,663.895
2024-01,Southeast Asia,Call Center,Sports,1066.97,1,1066.97
2024-01,Southeast Asia,In-Store,Beauty,4655.7300000000005,9,517.3033333333334
2024-01,Southeast Asia,In-Store,Electronics,10701.02,17,629.4717647058824
2024-01,Southeast Asia,In-Store,Fashion,12807.08,13,985.16
2024-01,Southeast Asia,In-Store,Food & Grocery,2969.29,10,296.929
2024-01,Southeast Asia,In-Store,Home & Garden,15762.359999999999,17,927.1976470588235
2024-01,Southeast Asia,In-Store,Sports,6832.76,14,488.05428571428575
2024-01,Southeast Asia,Mobile App,Beauty,14853.900000000001,16,928.3687500000001
2024-01,Southeast Asia,Mobile App,Electronics,10304.810000000001,14,736.0578571428572
2024-01,Southeast Asia,Mobile App,Fashion,9201.0,11,836.4545454545455
2024-01,Southeast Asia,Mobile App,Food & Grocery,10489.21,15,699.2806666666667
2024-01,Southeast Asia,Mobile App,Home & Garden,12184.25,10,1218.425
2024-01,Southeast Asia,Mobile App,Sports,12112.78,15,807.5186666666667
2024-01,Southeast Asia,Online,Beauty,28465.48,20,1423.274
2024-01,Southeast Asia,Online,Electronics,6035.650000000001,11,548.6954545454546
2024-01,Southeast Asia,Online,Fashion,15757.779999999999,21,750.3704761904761
2024-01,Southeast Asia,Online,Food & Grocery,14567.61,23,633.3743478260869
2024-01,Southeast Asia,Online,Home & Garden,12250.3,21,583.347619047619
2024-01,Southeast Asia,Online,Sports,14198.6,17,835.2117647058824
2024-02,Central Asia,Call Center,Electronics,3197.38,3,1065.7933333333333
2024-02,Central Asia,Call Center,Fashion,1327.65,4,331.9125
2024-02,Central Asia,Call Center,Food & Grocery,3422.43,3,1140.81
2024-02,Central Asia,Call Center,Home & Garden,274.12,2,137.06
2024-02,Central Asia,Call Center,Sports,2469.0,3,823.0
2024-02,Central Asia,In-Store,Beauty,14413.0,15,960.8666666666667
2024-02,Central Asia,In-Store,Electronics,6944.66,7,992.0942857142857
2024-02,Central Asia,In-Store,Fashion,8622.34,12,718.5283333333333
2024-02,Central Asia,In-Store,Food & Grocery,7744.3099999999995,11,704.0281818181818
2024-02,Central Asia,In-Store,Home & Garden,7821.16,9,869.0177777777777
2024-02,Central Asia,In-Store,Sports,6970.07,13,536.1592307692307
2024-02,Central Asia,Mobile App,Beauty,13171.5,14,940.8214285714286
2024-02,Central Asia,Mobile App,Electronics,16016.3,17,942.135294117647
2024-02,Central Asia,Mobile App,Fashion,4243.23,8,530.40375
2024-02,Central Asia,Mobile App,Food & Grocery,9989.18,12,832.4316666666667
2024-02,Central Asia,Mobile App,Home & Garden,15513.710000000001,15,1034.2473333333335
2024-02,Central Asia,Mobile App,Sports,3870.92,7,552.9885714285714
2024-02,Central Asia,Online,Beauty,17990.45,15,1199.3633333333335
2024-02,Central Asia,Online,Electronics,8492.56,14,606.6114285714285
2024-02,Central Asia,Online,Fashion,15374.7,20,768.735
2024-02,Central Asia,Online,Food & Grocery,8945.34,13,688.103076923077
2024-02,Central Asia,Online,Home & Garden,8678.699999999999,11,788.9727272727272
2024-02,Central Asia,Online,Sports,15866.91,20,793.3455
2024-02,Europe,Call Center,Beauty,2079.67,3,693.2233333333334
2024-02,Europe,Call Center,Electronics,4189.42,6,698.2366666666667
2024-02,Europe,Call Center,Fashion,1690.0700000000002,4,422.51750000000004
2024-02,Europe,Call Center,Food & Grocery,497.71,2,248.855
2024-02,Europe,Call Center,Home & Garden,6068.0,5,1213.6
2024-02,Europe,Call Center,Sports,654.5799999999999,2,327.28999999999996
2024-02,Europe,In-Store,Beauty,18973.78,21,903.5133333333333
2024-02,Europe,In-Store,Electronics,16932.6,24,705.525
2024-02,Europe,In-Store,Fashion,14306.19,16,894.136875
2024-02,Europe,In-Store,Food & Grocery,10252.37,19,539.5984210526316
2024-02,Europe,In-Store,Home & Garden,23353.59,26,898.215
2024-02,Europe,In-Store,Sports,18057.44,22,820.7927272727272
2024-02,Europe,Mobile App,Beauty,10382.17,20,519.1085
2024-02,Europe,Mobile App,Electronics,21229.37,29,732.0472413793103
2024-02,Europe,Mobile App,Fashion,10149.5,21,483.3095238095238
2024-02,Europe,Mobile App,Food & Grocery,12963.43,21,617.3061904761905
2024-02,Europe,Mobile App,Home & Garden,8461.85,24,352.57708333333335
2024-02,Europe,Mobile App,Sports,22285.48,22,1012.9763636363637
2024-02,Europe,Online,Beauty,20707.39,25,828.2955999999999
2024-02,Europe,Online,Electronics,25488.899999999998,35,728.2542857142856
2024-02,Europe,Online,Fashion,21901.95,32,684.4359375
2024-02,Europe,Online,Food & Grocery,17025.6,25,681.0239999999999
2024-02,Europe,Online,Home & Garden,26941.77,30,898.059
2024-02,Europe,Online,Sports,22189.41,34,652.6297058823529
2024-02,MENA,Call Center,Beauty,1017.46,1,1017.46
2024-02,MENA,Call Center,Electronics,2576.03,3,858.6766666666667
2024-02,MENA,Call Center,Fashion,2568.45,4,642.1125
2024-02,MENA,Call Center,Food & Grocery,5096.030000000001,5,1019.2060000000001
2024-02,MENA,Call Center,Home & Garden,2365.11,2,1182.555
2024-02,MENA,Call Center,Sports,579.66,1,579.66
2024-02,MENA,In-Store,Beauty,7997.09,16,499.818125
2024-02,MENA,In-Store,Electronics,9270.84,19,487.93894736842105
2024-02,MENA,In-Store,Fashion,7850.34,13,603.8723076923077
2024-02,MENA,In-Store,Food & Grocery,9673.65,16,604.603125
2024-02,MENA,In-Store,Home & Garden,16770.43,12,1397.5358333333334
2024-02,MENA,In-Store,Sports,13573.77,16,848.360625
2024-02,MENA,Mobile App,Beauty,16094.47,19,847.0773684210526
2024-02,MENA,Mobile App,Electronics,11940.51,12,995.0425
2024-02,MENA,Mobile App,Fashion,11003.8,13,846.4461538461538
2024-02,MENA,Mobile App,Food & Grocery,24986.420000000002,21,1189.8295238095238
2024-02,MENA,Mobile App,Home & Garden,7405.37,13,569.6438461538462
2024-02,MENA,Mobile App,Sports,19520.46,18,1084.47
2024-02,MENA,Online,Beauty,19559.48,29,674.4648275862069
2024-02,MENA,Online,Electronics,18037.54,20,901.8770000000001
2024-02,MENA,Online,Fashion,19162.56,23,833.1547826086957
2024-02,MENA,Online,Food & Grocery,18239.13,28,651.3975
2024-02,MENA,Online,Home & Garden,12018.2,13,924.4769230769232
2024-02,MENA,Online,Sports,19321.46,27,715.6096296296296
2024-02,North America,Call Center,Beauty,4205.150000000001,5,841.0300000000001
2024-02,North America,Call Center,Electronics,3076.77,5,615.354
2024-02,North America,Call Center,Fashion,1957.66,4,489.415
2024-02,North America,Call Center,Food & Grocery,9793.73,9,1088.1922222222222
2024-02,North America,Call Center,Home & Garden,4858.22,7,694.0314285714286
2024-02,North America,Call Center,Sports,5710.74,6,951.79
2024-02,North America,In-Store,Beauty,17549.63,24,731.2345833333334
2024-02,North America,In-Store,Electronics,26438.07,27,979.1877777777778
2024-02,North America,In-Store,Fashion,11361.59,23,493.9821739130435
2024-02,North America,In-Store,Food & Grocery,25212.33,29,869.3906896551724
2024-02,North America,In-Store,Home & Garden,23495.93,24,978.9970833333333
2024-02,North America,In-Store,Sports,19633.9,31,633.3516129032258
2024-02,North America,Mobile App,Beauty,35041.31,35,1001.1802857142857
2024-02,North America,Mobile App,Electronics,18155.65,31,585.6661290322581
2024-02,North America,Mobile App,Fashion,15399.2,21,733.2952380952381
2024-02,North America,Mobile App,Food & Grocery,20799.65,28,742.844642857143
2024-02,North America,Mobile App,Home & Garden,23832.02,27,882.6674074074074
2024-02,North America,Mobile App,Sports,22217.64,33,673.2618181818182
2024-02,North America,Online,Beauty,42693.38,44,970.3040909090909
2024-02,North America,Online,Electronics,26350.05,38,693.4223684210526
2024-02,North America,Online,Fashion,27429.99,41,669.0241463414635
2024-02,North America,Online,Food & Grocery,24870.81,36,690.8558333333334
2024-02,North America,Online,Home & Garden,20578.12,33,623.5793939393939
2024-02,North America,Online,Sports,29363.68,37,793.612972972973
2024-02,Southeast Asia,Call Center,Beauty,2864.07,2,1432.035
2024-02,Southeast Asia,Call Center,Electronics,8300.43,5,1660.086
2024-02,Southeast Asia,Call Center,Fashion,1002.21,2,501.105
2024-02,Southeast Asia,Call Center,Food & Grocery,3413.04,4,853.26
2024-02,Southeast Asia,Call Center,Home & Garden,2295.02,4,573.755
2024-02,Southeast Asia,Call Center,Sports,942.57,1,942.57
2024-02,Southeast Asia,In-Store,Beauty,13321.77,16,832.610625
2024-02,Southeast Asia,In-Store,Electronics,5312.84,11,482.98545454545456
2024-02,Southeast Asia,In-Store,Fashion,7207.34,13,554.4107692307692
2024-02,Southeast Asia,In-Store,Food & Grocery,12905.54,11,1173.230909090909
2024-02,Southeast Asia,In-Store,Home & Garden,4241.23,8,530.15375
2024-02,Southeast Asia,In-Store,Sports,14043.460000000001,7,2006.2085714285715
2024-02,Southeast Asia,Mobile App,Beauty,12196.63,15,813.1086666666666
2024-02,Southeast Asia,Mobile App,Electronics,16608.83,15,1107.2553333333335
2024-02,Southeast Asia,Mobile App,Fashion,10704.75,15,713.65
2024-02,Southeast Asia,Mobile App,Food & Grocery,7165.0199999999995,9,796.1133333333332
2024-02,Southeast Asia,Mobile App,Home & Garden,6467.13,14,461.9378571428571
2024-02,Southeast Asia,Mobile App,Sports,16167.49,12,1347.2908333333332
2024-02,Southeast Asia,Online,Beauty,19733.11,23,857.9613043478261
2024-02,Southeast Asia,Online,Electronics,28465.14,27,1054.2644444444445
2024-02,Southeast Asia,Online,Fashion,14395.93,12,1199.6608333333334
2024-02,Southeast Asia,Online,Food & Grocery,14763.94,17,868.4670588235294
2024-02,Southeast Asia,Online,Home & Garden,11413.869999999999,15,760.9246666666666
2024-02,Southeast Asia,Online,Sports,15591.740000000002,19,820.6178947368422
2024-03,Central Asia,Call Center,Electronics,1679.6100000000001,2,839.8050000000001
2024-03,Central Asia,Call Center,Food & Grocery,276.58,1,276.58
2024-03,Central Asia,Call Center,Home & Garden,2387.79,2,1193.895
2024-03,Central Asia,Call Center,Sports,4875.57,3,1625.1899999999998
2024-03,Central Asia,In-Store,Beauty,10930.6,11,993.6909090909091
2024-03,Central Asia,In-Store,Electronics,13706.04,20,685.302
2024-03,Central Asia,In-Store,Fashion,9726.42,10,972.642
2024-03,Central Asia,In-Store,Food & Grocery,10449.98,13,803.8446153846154
2024-03,Central Asia,In-Store,Home & Garden,8588.27,13,660.6361538461539
2024-03,Central Asia,In-Store,Sports,6093.91,14,435.2792857142857
2024-03,Central Asia,Mobile App,Beauty,14225.89,15,948.3926666666666
2024-03,Central Asia,Mobile App,Electronics,7021.82,12,585.1516666666666
2024-03,Central Asia,Mobile App,Fashion,9558.78,8,1194.8475
2024-03,Central Asia,Mobile App,Food & Grocery,7720.77,14,551.4835714285715
2024-03,Central Asia,Mobile App,Home & Garden,10963.58,11,996.6890909090909
2024-03,Central Asia,Mobile App,Sports,7345.94,11,667.8127272727272
2024-03,Central Asia,Online,Beauty,7648.3,11,695.3000000000001
2024-03,Central Asia,Online,Electronics,9660.07,15,644.0046666666666
2024-03,Central Asia,Online,Fashion,14165.37,16,885.335625
2024-03,Central Asia,Online,Food & Grocery,16162.45,27,598.6092592592593
2024-03,Central Asia,Online,Home & Garden,16457.760000000002,15,1097.1840000000002
2024-03,Central Asia,Online,Sports,16697.1,18,927.6166666666666
2024-03,Europe,Call Center,Beauty,660.49,1,660.49
2024-03,Europe,Call Center,Electronics,2402.56,2,1201.28
2024-03,Europe,Call Center,Fashion,2118.0,2,1059.0
2024-03,Europe,Call Center,Food & Grocery,4295.24,5,859.048
2024-03,Europe,Call Center,Home & Garden,1417.78,2,708.89
2024-03,Europe,Call Center,Sports,2440.49,5,488.09799999999996
2024-03,Europe,In-Store,Beauty,13282.21,21,632.4861904761905
2024-03,Europe,In-Store,Electronics,29445.27,32,920.1646875
2024-03,Europe,In-Store,Fashion,21358.12,23,928.6139130434782
2024-03,Europe,In-Store,Food & Grocery,19949.57,21,949.9795238095238
2024-03,Europe,In-Store,Home & Garden,14068.58,21,669.932380952381
2024-03,Europe,In-Store,Sports,10562.109999999999,22,480.09590909090906
2024-03,Europe,Mobile App,Beauty,12473.99,18,692.9994444444444
2024-03,Europe,Mobile App,Electronics,13902.66,19,731.718947368421
2024-03,Europe,Mobile App,Fashion,14903.27,22,677.4213636363637
2024-03,Europe,Mobile App,Food & Grocery,14602.14,22,663.7336363636364
2024-03,Europe,Mobile App,Home & Garden,17869.0,16,1116.8125
2024-03,Europe,Mobile App,Sports,14540.88,21,692.4228571428571
2024-03,Europe,Online,Beauty,21780.31,27,806.6781481481482
2024-03,Europe,Online,Electronics,19387.96,26,745.6907692307692
