transaction_id,customer_id,region,city,channel,category,order_date,quantity,unit_price,revenue,discount_pct,is_returned,payment_delayed
TXN0055388,GM04768,Central Asia,Almaty,In-Store,Beauty,2023-03-05,2,281.58,563.15,0,0,0
TXN0055389,GM04768,Central Asia,Almaty,Mobile App,Food & Grocery,2022-06-24,3,262.68,788.03,0,0,0
TXN0055390,GM04768,Central Asia,Almaty,Mobile App,Beauty,2022-08-07,5,143.81,719.07,0,0,0
TXN0055391,GM04768,Central Asia,Almaty,In-Store,Fashion,2024-02-15,2,217.65,435.29,0,0,0
TXN0055392,GM04769,North America,Toronto,Call Center,Fashion,2022-04-20,3,65.75,197.25,5,0,0
TXN0055393,GM04769,North America,Toronto,Mobile App,Fashion,2023-10-03,1,7.45,7.45,0,0,0
TXN0055394,GM04769,North America,Toronto,Online,Sports,2023-05-24,5,38.92,194.62,0,0,0
TXN0055395,GM04769,North America,Toronto,In-Store,Food & Grocery,2022-11-07,5,70.15,350.76,5,0,0
TXN0055396,GM04769,North America,Toronto,Online,Fashion,2022-10-16,4,75.25,301.0,0,0,0
TXN0055397,GM04770,Europe,Warsaw,Online,Home & Garden,2024-06-14,1,40.96,40.96,10,0,0
TXN0055398,GM04770,Europe,Warsaw,Online,Beauty,2022-07-19,2,101.34,202.68,0,0,0
TXN0055399,GM04770,Europe,Warsaw,In-Store,Home & Garden,2022-11-22,1,102.4,102.4,0,0,0
TXN0055400,GM04770,Europe,Warsaw,Online,Beauty,2022-08-03,5,284.0,1419.99,15,0,0
TXN0055401,GM04770,Europe,Warsaw,Online,Fashion,2023-01-22,5,24.17,120.87,0,0,0
TXN0055402,GM04770,Europe,Warsaw,Mobile App,Fashion,2022-04-29,5,185.05,925.24,0,0,0
TXN0055403,GM04770,Europe,Warsaw,Mobile App,Home & Garden,2023-10-08,5,58.29,291.45,0,1,0
TXN0055404,GM04771,Central Asia,Bishkek,Mobile App,Electronics,2022-03-16,4,708.15,2832.59,5,0,1
TXN0055405,GM04771,Central Asia,Bishkek,Online,Sports,2023-11-12,5,623.82,3119.12,5,0,0
TXN0055406,GM04771,Central Asia,Bishkek,Online,Sports,2024-02-28,3,573.39,1720.17,0,0,0
TXN0055407,GM04771,Central Asia,Bishkek,Mobile App,Sports,2023-03-29,3,430.83,1292.5,15,0,0
TXN0055408,GM04771,Central Asia,Bishkek,Mobile App,Food & Grocery,2023-03-22,4,194.89,779.54,0,0,0
TXN0055409,GM04771,Central Asia,Bishkek,Online,Home & Garden,2023-01-15,1,143.37,143.37,0,0,0
TXN0055410,GM04771,Central Asia,Bishkek,Mobile App,Electronics,2023-08-28,2,618.6,1237.2,0,0,0
TXN0055411,GM04771,Central Asia,Bishkek,Online,Food & Grocery,2023-05-18,5,480.98,2404.88,0,0,0
TXN0055412,GM04771,Central Asia,Bishkek,Mobile App,Fashion,2024-04-30,1,504.15,504.15,5,1,0
TXN0055413,GM04771,Central Asia,Bishkek,In-Store,Fashion,2023-10-16,4,354.12,1416.48,5,0,0
TXN0055414,GM04771,Central Asia,Bishkek,Online,Food & Grocery,2024-03-04,2,768.66,1537.32,0,0,0
TXN0055415,GM04771,Central Asia,Bishkek,Mobile App,Fashion,2024-01-13,4,351.25,1404.99,10,0,0
TXN0055416,GM04771,Central Asia,Bishkek,In-Store,Electronics,2022-10-08,4,570.89,2283.56,0,1,0
TXN0055417,GM04771,Central Asia,Bishkek,In-Store,Food & Grocery,2023-08-08,5,184.89,924.47,10,0,0
TXN0055418,GM04771,Central Asia,Bishkek,Online,Electronics,2023-10-18,1,96.73,96.73,0,0,0
TXN0055419,GM04771,Central Asia,Bishkek,In-Store,Electronics,2023-09-21,1,197.99,197.99,0,0,0
TXN0055420,GM04771,Central Asia,Bishkek,In-Store,Sports,2022-03-12,3,155.5,466.49,15,0,0
TXN0055421,GM04771,Central Asia,Bishkek,In-Store,Home & Garden,2022-02-05,2,559.73,1119.45,5,0,1
TXN0055422,GM04771,Central Asia,Bishkek,Mobile App,Home & Garden,2024-03-23,2,700.28,1400.55,0,0,0
TXN0055423,GM04771,Central Asia,Bishkek,Mobile App,Fashion,2024-03-29,5,648.91,3244.55,0,0,0
TXN0055424,GM04771,Central Asia,Bishkek,Online,Fashion,2022-12-21,2,519.91,1039.83,0,0,0
TXN0055425,GM04771,Central Asia,Bishkek,Mobile App,Beauty,2023-06-30,2,750.14,1500.28,0,0,0
TXN0055426,GM04771,Central Asia,Bishkek,Online,Electronics,2023-10-19,4,342.35,1369.42,10,0,0
TXN0055427,GM04771,Central Asia,Bishkek,In-Store,Electronics,2022-07-05,5,794.52,3972.58,10,0,0
TXN0055428,GM04771,Central Asia,Bishkek,Online,Beauty,2024-02-10,1,645.74,645.74,0,0,0
TXN0055429,GM04771,Central Asia,Bishkek,Online,Sports,2023-01-23,1,179.16,179.16,20,0,0
TXN0055430,GM04771,Central Asia,Bishkek,Mobile App,Home & Garden,2022-01-10,1,490.84,490.84,10,0,0
TXN0055431,GM04771,Central Asia,Bishkek,Online,Food & Grocery,2024-03-21,4,580.95,2323.78,5,0,0
TXN0055432,GM04771,Central Asia,Bishkek,In-Store,Sports,2023-07-05,3,200.15,600.45,0,0,0
TXN0055433,GM04772,MENA,Dubai,Online,Home & Garden,2023-01-27,5,10.51,52.56,0,0,0
TXN0055434,GM04772,MENA,Dubai,Online,Sports,2023-11-13,1,63.85,63.85,0,0,0
TXN0055435,GM04772,MENA,Dubai,Online,Beauty,2024-01-31,4,23.02,92.08,0,0,0
TXN0055436,GM04772,MENA,Dubai,Mobile App,Beauty,2023-07-11,2,48.46,96.92,5,0,0
TXN0055437,GM04772,MENA,Dubai,Online,Beauty,2023-01-22,2,18.53,37.05,15,0,0
TXN0055438,GM04772,MENA,Dubai,In-Store,Fashion,2022-03-08,5,67.82,339.1,10,0,0
TXN0055439,GM04773,Europe,Warsaw,In-Store,Beauty,2022-01-06,4,169.12,676.49,0,0,0
TXN0055440,GM04773,Europe,Warsaw,Online,Electronics,2022-01-03,2,67.26,134.53,0,0,0
TXN0055441,GM04773,Europe,Warsaw,In-Store,Food & Grocery,2022-12-02,4,133.33,533.31,15,0,0
TXN0055442,GM04773,Europe,Warsaw,Online,Beauty,2023-01-30,4,33.46,133.86,0,1,0
TXN0055443,GM04773,Europe,Warsaw,Online,Electronics,2023-12-18,4,48.79,195.16,15,0,0
TXN0055444,GM04773,Europe,Warsaw,In-Store,Fashion,2023-12-06,5,143.72,718.59,10,0,0
TXN0055445,GM04773,Europe,Warsaw,Online,Electronics,2023-04-06,4,256.14,1024.55,10,0,0
TXN0055446,GM04773,Europe,Warsaw,In-Store,Fashion,2022-04-12,2,95.19,190.37,15,1,0
TXN0055447,GM04773,Europe,Warsaw,Online,Beauty,2023-05-05,5,195.17,975.85,0,0,0
TXN0055448,GM04773,Europe,Warsaw,Online,Food & Grocery,2024-04-23,5,293.51,1467.56,10,0,0
TXN0055449,GM04773,Europe,Warsaw,Online,Fashion,2023-09-01,2,240.99,481.99,5,0,0
TXN0055450,GM04773,Europe,Warsaw,In-Store,Food & Grocery,2023-01-23,2,93.39,186.78,10,0,0
TXN0055451,GM04773,Europe,Warsaw,In-Store,Home & Garden,2022-10-25,3,72.47,217.42,0,0,0
TXN0055452,GM04773,Europe,Warsaw,Mobile App,Electronics,2023-06-18,5,175.38,876.91,0,0,0
TXN0055453,GM04773,Europe,Warsaw,Mobile App,Food & Grocery,2022-09-16,1,139.47,139.47,5,0,0
TXN0055454,GM04773,Europe,Warsaw,In-Store,Electronics,2022-02-24,5,62.42,312.12,0,0,0
TXN0055455,GM04773,Europe,Warsaw,Mobile App,Home & Garden,2023-03-01,1,95.05,95.05,0,0,0
TXN0055456,GM04773,Europe,Warsaw,Online,Home & Garden,2022-11-08,2,291.8,583.61,10,0,0
TXN0055457,GM04773,Europe,Warsaw,Online,Fashion,2023-08-27,5,89.46,447.28,15,0,0
TXN0055458,GM04774,North America,Los Angeles,In-Store,Sports,2024-02-21,4,46.47,185.88,0,0,0
TXN0055459,GM04774,North America,Los Angeles,Mobile App,Home & Garden,2022-06-08,3,74.62,223.85,0,1,0
TXN0055460,GM04775,Europe,Amsterdam,Online,Sports,2022-11-02,5,225.58,1127.89,0,0,0
TXN0055461,GM04775,Europe,Amsterdam,In-Store,Home & Garden,2023-08-18,1,410.5,410.5,10,0,0
TXN0055462,GM04775,Europe,Amsterdam,Mobile App,Sports,2022-07-18,1,661.4,661.4,5,0,0
TXN0055463,GM04775,Europe,Amsterdam,Call Center,Sports,2024-06-15,3,751.59,2254.76,0,0,0
TXN0055464,GM04775,Europe,Amsterdam,Online,Home & Garden,2024-06-13,1,189.82,189.82,0,0,0
TXN0055465,GM04775,Europe,Amsterdam,Mobile App,Food & Grocery,2024-06-02,2,420.9,841.8,10,0,0
TXN0055466,GM04775,Europe,Amsterdam,In-Store,Electronics,2022-09-29,4,343.09,1372.35,15,0,0
TXN0055467,GM04775,Europe,Amsterdam,Mobile App,Electronics,2024-02-22,5,248.71,1243.54,0,1,0
TXN0055468,GM04775,Europe,Amsterdam,Mobile App,Home & Garden,2023-01-13,2,112.67,225.35,15,0,0
TXN0055469,GM04775,Europe,Amsterdam,Mobile App,Home & Garden,2023-10-08,4,94.71,378.83,10,0,1
TXN0055470,GM04775,Europe,Amsterdam,In-Store,Food & Grocery,2022-03-13,2,394.61,789.22,0,0,0
TXN0055471,GM04775,Europe,Amsterdam,Mobile App,Fashion,2024-06-02,1,529.55,529.55,5,0,0
TXN0055472,GM04775,Europe,Amsterdam,Mobile App,Electronics,2024-03-23,5,719.07,3595.37,0,0,0
TXN0055473,GM04775,Europe,Amsterdam,In-Store,Sports,2023-04-11,2,620.54,1241.07,10,0,0
TXN0055474,GM04775,Europe,Amsterdam,Online,Fashion,2023-04-13,1,753.84,753.84,5,0,0
TXN0055475,GM04775,Europe,Amsterdam,Mobile App,Fashion,2023-06-10,1,191.25,191.25,0,0,0
TXN0055476,GM04775,Europe,Amsterdam,Mobile App,Home & Garden,2023-03-21,2,152.68,305.36,0,0,0
TXN0055477,GM04775,Europe,Amsterdam,Online,Electronics,2023-09-29,3,152.61,457.84,5,0,0
TXN0055478,GM04775,Europe,Amsterdam,In-Store,Food & Grocery,2023-09-20,1,684.39,684.39,0,0,0
TXN0055479,GM04775,Europe,Amsterdam,Mobile App,Beauty,2023-09-14,5,674.54,3372.71,0,0,0
TXN0055480,GM04775,Europe,Amsterdam,Mobile App,Fashion,2022-02-10,3,728.48,2185.45,0,0,0
TXN0055481,GM04775,Europe,Amsterdam,Online,Food & Grocery,2023-07-20,5,145.41,727.07,0,0,0
TXN0055482,GM04775,Europe,Amsterdam,In-Store,Sports,2024-02-24,3,202.44,607.33,10,0,0
TXN0055483,GM04775,Europe,Amsterdam,Mobile App,Sports,2023-08-12,5,121.86,609.32,10,0,0
TXN0055484,GM04775,Europe,Amsterdam,In-Store,Electronics,2023-07-25,5,288.11,1440.53,0,0,0
TXN0055485,GM04775,Europe,Amsterdam,In-Store,Fashion,2022-10-17,1,717.83,717.83,0,0,0
TXN0055486,GM04775,Europe,Amsterdam,In-Store,Food & Grocery,2023-10-19,1,164.93,164.93,0,0,0
TXN0055487,GM04775,Europe,Amsterdam,In-Store,Beauty,2023-05-08,3,540.89,1622.66,0,0,0
TXN0055488,GM04775,Europe,Amsterdam,Online,Electronics,2023-12-27,4,380.92,1523.66,0,0,0
TXN0055489,GM04775,Europe,Amsterdam,Mobile App,Food & Grocery,2024-04-06,2,662.47,1324.94,15,0,1
TXN0055490,GM04775,Europe,Amsterdam,In-Store,Sports,2022-10-12,3,559.91,1679.74,0,0,1
TXN0055491,GM04775,Europe,Amsterdam,Online,Sports,2024-06-17,4,269.59,1078.35,0,0,0
TXN0055492,GM04775,Europe,Amsterdam,Online,Electronics,2023-09-25,3,457.0,1371.01,5,0,0
TXN0055493,GM04775,Europe,Amsterdam,Online,Fashion,2022-03-09,1,184.11,184.11,5,0,0
TXN0055494,GM04776,North America,Chicago,In-Store,Sports,2023-07-21,3,103.13,309.4,0,0,0
TXN0055495,GM04776,North America,Chicago,In-Store,Fashion,2023-08-13,1,532.78,532.78,0,0,0
TXN0055496,GM04776,North America,Chicago,Mobile App,Food & Grocery,2024-01-09,1,652.12,652.12,5,0,0
TXN0055497,GM04776,North America,Chicago,Online,Beauty,2023-04-11,3,520.39,1561.18,15,0,0
TXN0055498,GM04776,North America,Chicago,Mobile App,Food & Grocery,2022-10-22,1,526.44,526.44,0,0,1
TXN0055499,GM04776,North America,Chicago,Call Center,Sports,2023-11-23,3,636.33,1908.99,20,0,0
TXN0055500,GM04776,North America,Chicago,Mobile App,Home & Garden,2022-06-04,1,651.11,651.11,0,0,0
TXN0055501,GM04776,North America,Chicago,Call Center,Beauty,2022-02-03,3,227.8,683.41,0,0,0
TXN0055502,GM04776,North America,Chicago,Call Center,Food & Grocery,2022-05-02,2,470.83,941.67,0,0,0
TXN0055503,GM04776,North America,Chicago,In-Store,Electronics,2022-09-30,3,246.7,740.11,0,0,0
TXN0055504,GM04777,Central Asia,Astana,In-Store,Sports,2024-02-26,1,199.77,199.77,10,0,0
TXN0055505,GM04777,Central Asia,Astana,In-Store,Fashion,2022-06-04,4,63.4,253.6,10,0,0
TXN0055506,GM04777,Central Asia,Astana,Online,Sports,2022-04-30,4,290.8,1163.19,5,0,0
TXN0055507,GM04777,Central Asia,Astana,Online,Electronics,2024-05-22,1,260.77,260.77,0,0,0
TXN0055508,GM04777,Central Asia,Astana,Online,Sports,2022-06-08,4,284.82,1139.29,5,0,0
TXN0055509,GM04777,Central Asia,Astana,In-Store,Electronics,2024-04-24,2,21.29,42.59,10,0,0
TXN0055510,GM04777,Central Asia,Astana,Online,Electronics,2022-05-31,1,213.83,213.83,10,0,0
TXN0055511,GM04777,Central Asia,Astana,Online,Home & Garden,2023-12-01,4,286.96,1147.83,0,0,0
TXN0055512,GM04777,Central Asia,Astana,Online,Electronics,2023-11-15,1,161.62,161.62,0,1,0
TXN0055513,GM04777,Central Asia,Astana,Online,Food & Grocery,2022-06-03,5,26.42,132.08,0,1,0
TXN0055514,GM04777,Central Asia,Astana,Online,Sports,2023-06-05,1,199.61,199.61,10,0,0
TXN0055515,GM04777,Central Asia,Astana,In-Store,Beauty,2023-08-30,2,130.65,261.3,5,1,0
TXN0055516,GM04777,Central Asia,Astana,Mobile App,Beauty,2023-11-09,2,38.35,76.7,5,0,0
TXN0055517,GM04777,Central Asia,Astana,Call Center,Food & Grocery,2022-12-19,2,277.24,554.47,5,0,0
TXN0055518,GM04777,Central Asia,Astana,Mobile App,Sports,2023-01-15,3,142.95,428.85,0,0,0
TXN0055519,GM04777,Central Asia,Astana,Online,Sports,2022-11-28,4,97.23,388.9,0,0,0
TXN0055520,GM04777,Central Asia,Astana,Online,Sports,2023-06-23,5,184.49,922.44,0,0,0
TXN0055521,GM04778,Europe,Berlin,In-Store,Home & Garden,2022-01-07,1,239.66,239.66,0,0,0
TXN0055522,GM04778,Europe,Berlin,In-Store,Home & Garden,2022-07-25,5,211.55,1057.73,0,0,0
TXN0055523,GM04778,Europe,Berlin,Mobile App,Electronics,2022-12-26,2,63.11,126.23,5,0,0
TXN0055524,GM04778,Europe,Berlin,In-Store,Electronics,2022-09-25,3,291.97,875.9,0,0,0
TXN0055525,GM04778,Europe,Berlin,In-Store,Fashion,2023-01-08,1,201.01,201.01,0,0,0
TXN0055526,GM04778,Europe,Berlin,In-Store,Electronics,2023-03-30,2,211.71,423.42,5,0,0
TXN0055527,GM04778,Europe,Berlin,Online,Home & Garden,2022-12-02,2,271.7,543.4,5,0,0
TXN0055528,GM04778,Europe,Berlin,In-Store,Food & Grocery,2022-12-07,2,298.2,596.4,0,0,0
TXN0055529,GM04778,Europe,Berlin,Online,Fashion,2023-02-05,4,145.39,581.57,15,0,0
TXN0055530,GM04778,Europe,Berlin,In-Store,Fashion,2022-07-07,4,237.72,950.9,10,0,0
TXN0055531,GM04778,Europe,Berlin,In-Store,Sports,2022-02-03,2,82.86,165.72,15,0,0
TXN0055532,GM04778,Europe,Berlin,Online,Home & Garden,2022-11-25,5,275.28,1376.4,0,1,0
TXN0055533,GM04778,Europe,Berlin,In-Store,Beauty,2023-12-17,5,155.24,776.19,0,0,0
TXN0055534,GM04779,Europe,Berlin,In-Store,Electronics,2024-03-16,1,113.62,113.62,0,0,0
TXN0055535,GM04779,Europe,Berlin,Mobile App,Sports,2022-12-21,4,78.58,314.31,0,0,0
TXN0055536,GM04779,Europe,Berlin,Mobile App,Home & Garden,2022-02-04,4,53.22,212.88,5,0,1
TXN0055537,GM04779,Europe,Berlin,Online,Electronics,2022-10-15,3,116.52,349.55,0,0,0
TXN0055538,GM04779,Europe,Berlin,Mobile App,Sports,2022-03-12,4,117.69,470.75,5,0,0
TXN0055539,GM04779,Europe,Berlin,Online,Food & Grocery,2022-06-23,4,209.6,838.41,10,0,0
TXN0055540,GM04780,Europe,Warsaw,Mobile App,Food & Grocery,2022-11-19,1,193.06,193.06,5,1,0
TXN0055541,GM04780,Europe,Warsaw,Online,Food & Grocery,2024-02-01,4,133.17,532.66,15,0,0
TXN0055542,GM04780,Europe,Warsaw,In-Store,Home & Garden,2023-02-10,5,197.14,985.7,0,0,0
TXN0055543,GM04780,Europe,Warsaw,Online,Sports,2022-04-06,3,83.06,249.18,5,0,0
TXN0055544,GM04780,Europe,Warsaw,Online,Sports,2022-08-21,4,190.51,762.05,10,0,0
TXN0055545,GM04780,Europe,Warsaw,Online,Food & Grocery,2022-02-03,4,118.33,473.32,0,0,0
TXN0055546,GM04780,Europe,Warsaw,Online,Sports,2022-10-17,5,291.45,1457.25,0,0,0
TXN0055547,GM04780,Europe,Warsaw,Mobile App,Food & Grocery,2024-03-03,3,246.84,740.53,0,0,0
TXN0055548,GM04780,Europe,Warsaw,Mobile App,Beauty,2023-01-26,1,89.96,89.96,5,0,0
TXN0055549,GM04780,Europe,Warsaw,Online,Electronics,2022-06-16,2,216.28,432.55,0,0,0
TXN0055550,GM04780,Europe,Warsaw,Call Center,Home & Garden,2022-05-21,4,131.39,525.56,5,0,0
TXN0055551,GM04780,Europe,Warsaw,Online,Beauty,2024-01-29,1,279.37,279.37,10,0,0
TXN0055552,GM04780,Europe,Warsaw,In-Store,Beauty,2024-03-10,3,159.43,478.29,0,0,0
TXN0055553,GM04780,Europe,Warsaw,Online,Fashion,2022-02-22,1,152.4,152.4,0,0,0
TXN0055554,GM04780,Europe,Warsaw,Online,Beauty,2024-03-18,2,248.46,496.92,0,0,0
TXN0055555,GM04780,Europe,Warsaw,Mobile App,Electronics,2022-05-06,5,85.16,425.81,5,0,0
TXN0055556,GM04780,Europe,Warsaw,In-Store,Sports,2024-03-03,5,233.02,1165.11,5,0,0
TXN0055557,GM04781,Central Asia,Bishkek,In-Store,Electronics,2023-01-28,3,426.94,1280.82,0,0,0
TXN0055558,GM04781,Central Asia,Bishkek,Mobile App,Fashion,2023-10-15,3,163.84,491.51,0,0,0
TXN0055559,GM04781,Central Asia,Bishkek,Mobile App,Electronics,2022-11-08,3,316.88,950.63,0,0,1
TXN0055560,GM04781,Central Asia,Bishkek,Call Center,Home & Garden,2022-07-31,4,260.05,1040.21,0,0,0
TXN0055561,GM04781,Central Asia,Bishkek,In-Store,Fashion,2022-03-11,4,590.49,2361.95,0,0,0
TXN0055562,GM04781,Central Asia,Bishkek,Online,Food & Grocery,2022-12-22,4,367.9,1471.6,0,0,0
TXN0055563,GM04781,Central Asia,Bishkek,Online,Fashion,2022-05-21,1,542.15,542.15,20,0,0
TXN0055564,GM04781,Central Asia,Bishkek,Online,Sports,2022-03-17,2,109.91,219.83,10,0,0
TXN0055565,GM04781,Central Asia,Bishkek,Online,Food & Grocery,2024-06-09,3,268.11,804.34,15,0,1
TXN0055566,GM04781,Central Asia,Bishkek,In-Store,Electronics,2023-12-13,3,702.35,2107.06,5,0,0
TXN0055567,GM04781,Central Asia,Bishkek,Online,Sports,2022-09-27,2,579.49,1158.98,10,0,1
TXN0055568,GM04781,Central Asia,Bishkek,In-Store,Beauty,2023-09-13,4,606.01,2424.04,5,0,0
TXN0055569,GM04781,Central Asia,Bishkek,In-Store,Electronics,2024-03-11,2,509.72,1019.43,0,0,0
TXN0055570,GM04781,Central Asia,Bishkek,Call Center,Home & Garden,2022-12-04,4,659.02,2636.08,0,0,0
TXN0055571,GM04781,Central Asia,Bishkek,Call Center,Food & Grocery,2022-04-29,1,305.5,305.5,0,0,0
TXN0055572,GM04781,Central Asia,Bishkek,Online,Sports,2022-11-15,4,436.77,1747.1,0,0,1
TXN0055573,GM04781,Central Asia,Bishkek,Mobile App,Sports,2022-03-25,2,471.48,942.96,15,0,0
TXN0055574,GM04781,Central Asia,Bishkek,Mobile App,Sports,2022-02-01,3,719.79,2159.36,0,0,0
TXN0055575,GM04781,Central Asia,Bishkek,Online,Beauty,2022-11-20,2,417.26,834.52,0,0,0
TXN0055576,GM04781,Central Asia,Bishkek,Online,Fashion,2022-04-08,5,434.93,2174.63,10,0,0
TXN0055577,GM04781,Central Asia,Bishkek,In-Store,Home & Garden,2023-06-04,2,671.6,1343.19,0,0,0
TXN0055578,GM04781,Central Asia,Bishkek,In-Store,Beauty,2024-05-28,4,211.37,845.49,20,0,0
TXN0055579,GM04781,Central Asia,Bishkek,Online,Food & Grocery,2023-01-26,2,335.28,670.56,15,0,0
TXN0055580,GM04781,Central Asia,Bishkek,Online,Home & Garden,2024-01-28,4,599.86,2399.43,0,0,0
TXN0055581,GM04781,Central Asia,Bishkek,Online,Fashion,2024-02-03,5,461.89,2309.43,0,0,0
TXN0055582,GM04781,Central Asia,Bishkek,Online,Fashion,2023-11-22,3,567.04,1701.13,10,0,0
TXN0055583,GM04781,Central Asia,Bishkek,In-Store,Food & Grocery,2024-04-22,1,242.51,242.51,0,0,0
TXN0055584,GM04781,Central Asia,Bishkek,Online,Electronics,2022-01-12,3,524.55,1573.65,0,0,0
TXN0055585,GM04781,Central Asia,Bishkek,Call Center,Beauty,2023-01-30,1,359.81,359.81,10,0,0
TXN0055586,GM04781,Central Asia,Bishkek,In-Store,Fashion,2023-12-21,5,249.65,1248.25,0,0,0
TXN0055587,GM04781,Central Asia,Bishkek,In-Store,Electronics,2023-02-20,2,766.87,1533.74,0,0,0
TXN0055588,GM04781,Central Asia,Bishkek,Online,Sports,2022-05-28,4,248.25,992.99,15,0,0
TXN0055589,GM04781,Central Asia,Bishkek,Mobile App,Food & Grocery,2023-01-09,3,90.18,270.55,0,0,0
TXN0055590,GM04781,Central Asia,Bishkek,Online,Home & Garden,2024-04-10,3,699.17,2097.5,0,0,0
TXN0055591,GM04782,Europe,Warsaw,Mobile App,Electronics,2022-02-17,4,138.86,555.42,0,0,0
TXN0055592,GM04782,Europe,Warsaw,In-Store,Food & Grocery,2023-12-20,1,238.26,238.26,0,0,0
TXN0055593,GM04782,Europe,Warsaw,In-Store,Fashion,2024-05-12,1,60.94,60.94,0,0,0
TXN0055594,GM04782,Europe,Warsaw,In-Store,Electronics,2023-04-23,5,297.81,1489.03,5,0,1
TXN0055595,GM04782,Europe,Warsaw,Mobile App,Electronics,2023-08-20,2,240.18,480.36,5,0,0
TXN0055596,GM04782,Europe,Warsaw,Online,Home & Garden,2022-04-06,3,144.56,433.67,0,0,0
TXN0055597,GM04782,Europe,Warsaw,In-Store,Sports,2022-10-12,3,143.9,431.7,10,1,0
TXN0055598,GM04782,Europe,Warsaw,Online,Food & Grocery,2023-07-05,5,173.31,866.54,0,0,0
TXN0055599,GM04782,Europe,Warsaw,Mobile App,Home & Garden,2022-07-11,1,147.23,147.23,5,0,0
TXN0055600,GM04782,Europe,Warsaw,In-Store,Sports,2022-03-16,4,198.72,794.89,5,0,1
TXN0055601,GM04782,Europe,Warsaw,In-Store,Electronics,2024-05-02,4,88.67,354.7,0,0,1
TXN0055602,GM04782,Europe,Warsaw,Online,Beauty,2022-07-16,5,238.96,1194.79,0,0,0
TXN0055603,GM04782,Europe,Warsaw,Online,Sports,2024-01-07,1,192.68,192.68,0,0,0
TXN0055604,GM04782,Europe,Warsaw,In-Store,Food & Grocery,2022-04-27,4,20.32,81.27,5,0,0
TXN0055605,GM04782,Europe,Warsaw,Online,Sports,2023-10-21,5,265.47,1327.33,5,0,0
TXN0055606,GM04783,North America,Los Angeles,Online,Fashion,2022-10-01,1,288.34,288.34,0,0,0
TXN0055607,GM04783,North America,Los Angeles,Online,Sports,2024-04-04,5,149.34,746.68,0,0,0
TXN0055608,GM04783,North America,Los Angeles,Online,Food & Grocery,2023-05-28,2,253.38,506.76,0,0,0
TXN0055609,GM04783,North America,Los Angeles,Online,Electronics,2022-01-19,1,105.88,105.88,0,0,0
TXN0055610,GM04783,North America,Los Angeles,Online,Food & Grocery,2022-04-18,4,134.74,538.97,0,0,0
TXN0055611,GM04783,North America,Los Angeles,In-Store,Home & Garden,2022-09-11,4,162.99,651.96,0,0,0
TXN0055612,GM04783,North America,Los Angeles,Mobile App,Home & Garden,2022-07-07,5,162.74,813.68,0,0,0
TXN0055613,GM04783,North America,Los Angeles,In-Store,Electronics,2022-02-19,2,92.41,184.82,10,0,0
TXN0055614,GM04783,North America,Los Angeles,Online,Sports,2022-06-27,1,219.53,219.53,0,0,0
TXN0055615,GM04783,North America,Los Angeles,Online,Beauty,2023-03-31,5,182.76,913.8,0,0,0
TXN0055616,GM04784,Europe,Berlin,Mobile App,Sports,2022-09-04,1,223.85,223.85,20,0,0
TXN0055617,GM04784,Europe,Berlin,In-Store,Food & Grocery,2022-05-13,3,138.83,416.49,5,0,0
TXN0055618,GM04784,Europe,Berlin,Mobile App,Fashion,2024-06-02,5,137.35,686.76,10,0,0
TXN0055619,GM04784,Europe,Berlin,Online,Electronics,2022-07-15,1,80.33,80.33,5,0,0
TXN0055620,GM04784,Europe,Berlin,Online,Fashion,2022-08-02,2,168.27,336.54,0,0,0
TXN0055621,GM04784,Europe,Berlin,Online,Beauty,2024-02-03,4,175.4,701.59,0,0,0
TXN0055622,GM04784,Europe,Berlin,Online,Beauty,2023-11-30,1,33.96,33.96,0,1,0
TXN0055623,GM04784,Europe,Berlin,Online,Food & Grocery,2023-09-14,1,216.77,216.77,5,0,0
TXN0055624,GM04784,Europe,Berlin,Online,Beauty,2022-03-30,1,91.41,91.41,15,0,0
TXN0055625,GM04784,Europe,Berlin,Online,Fashion,2023-08-03,2,178.79,357.59,10,0,0
TXN0055626,GM04784,Europe,Berlin,Online,Beauty,2024-05-01,2,293.27,586.55,10,0,0
TXN0055627,GM04784,Europe,Berlin,Online,Food & Grocery,2022-11-29,4,202.01,808.02,10,0,0
TXN0055628,GM04784,Europe,Berlin,Mobile App,Fashion,2024-02-18,1,268.26,268.26,0,0,0
TXN0055629,GM04784,Europe,Berlin,Mobile App,Food & Grocery,2022-07-17,1,59.33,59.33,0,0,0
TXN0055630,GM04784,Europe,Berlin,Mobile App,Beauty,2023-10-07,3,170.73,512.19,0,0,0
TXN0055631,GM04784,Europe,Berlin,In-Store,Fashion,2024-05-26,4,181.57,726.29,10,0,0
TXN0055632,GM04785,MENA,Istanbul,Online,Home & Garden,2022-04-04,2,70.5,141.0,0,0,0
TXN0055633,GM04785,MENA,Istanbul,Mobile App,Beauty,2022-02-27,2,45.8,91.6,5,0,0
TXN0055634,GM04785,MENA,Istanbul,In-Store,Food & Grocery,2023-07-19,5,262.82,1314.12,5,0,0
TXN0055635,GM04785,MENA,Istanbul,Call Center,Sports,2023-06-05,2,77.4,154.8,5,0,0
TXN0055636,GM04785,MENA,Istanbul,Mobile App,Home & Garden,2023-11-01,2,142.95,285.9,20,0,0
TXN0055637,GM04785,MENA,Istanbul,In-Store,Electronics,2023-03-09,5,42.4,211.98,20,0,0
